id_gestion,id_mora,fecha_gestion,tipo_contacto,resultado_gestion
45086,32608,2023-11-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45087,32609,2023-12-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45088,32609,2023-12-23 00:00:00,Correo,Correo enviado sin respuesta
45089,32610,2024-02-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45090,32610,2024-03-03 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45091,32611,2024-07-17 00:00:00,Correo,Cliente confirma recepción y promete pago
45092,32612,2024-08-17 00:00:00,Llamada,Buzón de voz — se deja mensaje
45093,32612,2024-08-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45094,32612,2024-09-01 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45095,32613,2024-12-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45096,32614,2025-04-27 00:00:00,Llamada,Cliente promete pagar en 5 días
45097,32614,2025-04-22 00:00:00,Llamada,Cliente promete pagar en 5 días
45098,32615,2025-09-21 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45099,32615,2025-09-29 00:00:00,Llamada,Buzón de voz — se deja mensaje
45100,32615,2025-10-03 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45101,32616,2025-11-23 00:00:00,Correo,Cliente confirma recepción y promete pago
45102,32617,2025-05-19 00:00:00,Llamada,Buzón de voz — se deja mensaje
45103,32617,2025-05-22 00:00:00,Llamada,Cliente no contesta
45104,32617,2025-06-03 00:00:00,Llamada,Cliente solicita refinanciación
45105,32618,2025-06-17 00:00:00,Correo,Correo enviado sin respuesta
45106,32618,2025-06-26 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45107,32619,2025-08-20 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45108,32620,2023-01-18 00:00:00,Correo,Correo rebotado — dirección inválida
45109,32620,2023-01-27 00:00:00,Llamada,Cliente promete pagar en 5 días
45110,32620,2023-01-30 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45111,32621,2023-06-24 00:00:00,Llamada,Cliente no contesta
45112,32621,2023-06-29 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45113,32621,2023-07-07 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45114,32622,2024-02-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45115,32622,2024-02-25 00:00:00,Correo,Correo rebotado — dirección inválida
45116,32622,2024-02-29 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45117,32623,2024-03-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45118,32623,2024-03-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45119,32623,2024-03-31 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45120,32623,2024-04-03 00:00:00,Correo,Correo rebotado — dirección inválida
45121,32624,2024-06-19 00:00:00,Correo,Correo rebotado — dirección inválida
45122,32624,2024-06-30 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45123,32624,2024-07-03 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45124,32626,2023-10-24 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45125,32627,2024-04-23 00:00:00,Llamada,Cliente no contesta
45126,32628,2024-05-24 00:00:00,Llamada,Cliente solicita refinanciación
45127,32629,2024-09-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45128,32629,2024-09-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45129,32629,2024-10-07 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45130,32631,2025-01-25 00:00:00,Correo,Correo enviado sin respuesta
45131,32631,2025-02-01 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45132,32631,2025-01-29 00:00:00,Llamada,Buzón de voz — se deja mensaje
45133,32632,2025-05-24 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45134,32632,2025-05-29 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45135,32632,2025-05-30 00:00:00,Correo,Cliente responde solicitando plazo adicional
45136,32633,2025-11-25 00:00:00,Llamada,Buzón de voz — se deja mensaje
45137,32634,2024-03-17 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45138,32634,2024-03-22 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45139,32634,2024-04-04 00:00:00,Llamada,Cliente solicita refinanciación
45140,32634,2024-04-07 00:00:00,Llamada,Cliente no contesta
45141,32635,2024-09-24 00:00:00,Llamada,Cliente solicita refinanciación
45142,32635,2024-09-29 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45143,32635,2024-10-05 00:00:00,Llamada,Cliente promete pagar en 5 días
45144,32635,2024-10-02 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45145,32636,2024-10-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45146,32636,2024-10-24 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45147,32636,2024-11-01 00:00:00,Llamada,Cliente no contesta
45148,32636,2024-11-07 00:00:00,Llamada,Buzón de voz — se deja mensaje
45149,32637,2024-11-22 00:00:00,Llamada,Cliente solicita refinanciación
45150,32637,2024-11-23 00:00:00,Llamada,Cliente solicita refinanciación
45151,32637,2024-12-06 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45152,32638,2025-01-18 00:00:00,Correo,Cliente responde solicitando plazo adicional
45153,32638,2025-01-27 00:00:00,Llamada,Cliente solicita refinanciación
45154,32638,2025-02-05 00:00:00,Correo,Correo rebotado — dirección inválida
45155,32639,2025-07-23 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45156,32639,2025-07-26 00:00:00,Llamada,Cliente no contesta
45157,32639,2025-07-29 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45158,32640,2025-10-17 00:00:00,SMS,Número no recibe SMS
45159,32640,2025-10-25 00:00:00,Correo,Cliente confirma recepción y promete pago
45160,32640,2025-11-05 00:00:00,Correo,Correo rebotado — dirección inválida
45161,32640,2025-11-09 00:00:00,SMS,Número no recibe SMS
45162,32641,2024-04-21 00:00:00,Correo,Correo rebotado — dirección inválida
45163,32642,2024-05-26 00:00:00,Llamada,Cliente no contesta
45164,32642,2024-06-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45165,32642,2024-06-03 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45166,32643,2024-07-17 00:00:00,Llamada,Cliente solicita refinanciación
45167,32643,2024-07-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45168,32645,2025-09-25 00:00:00,Llamada,Cliente solicita refinanciación
45169,32646,2025-12-20 00:00:00,Correo,Cliente responde solicitando plazo adicional
45170,32646,2025-12-22 00:00:00,Llamada,Cliente solicita refinanciación
45171,32648,2024-06-23 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45172,32648,2024-06-23 00:00:00,Llamada,Cliente solicita refinanciación
45173,32649,2024-10-26 00:00:00,Llamada,Cliente solicita refinanciación
45174,32649,2024-10-30 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45175,32650,2024-11-24 00:00:00,Llamada,Cliente promete pagar en 5 días
45176,32650,2024-11-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45177,32650,2024-12-04 00:00:00,Correo,Correo enviado sin respuesta
45178,32651,2025-05-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45179,32651,2025-05-28 00:00:00,Llamada,Cliente promete pagar en 5 días
45180,32651,2025-06-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45181,32652,2025-06-27 00:00:00,Correo,Correo rebotado — dirección inválida
45182,32653,2025-07-23 00:00:00,Llamada,Buzón de voz — se deja mensaje
45183,32653,2025-08-01 00:00:00,Llamada,Cliente no contesta
45184,32654,2024-11-27 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45185,32656,2025-05-19 00:00:00,Llamada,Buzón de voz — se deja mensaje
45186,32656,2025-05-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45187,32656,2025-06-04 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45188,32657,2023-06-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45189,32659,2023-12-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45190,32660,2024-11-25 00:00:00,Llamada,Buzón de voz — se deja mensaje
45191,32660,2024-11-28 00:00:00,Correo,Cliente responde solicitando plazo adicional
45192,32660,2024-11-30 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45193,32661,2024-12-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
45194,32662,2025-12-27 00:00:00,Correo,Correo rebotado — dirección inválida
45195,32663,2024-01-25 00:00:00,Llamada,Cliente solicita refinanciación
45196,32664,2024-03-22 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45197,32665,2024-09-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45198,32665,2024-09-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
45199,32666,2024-10-20 00:00:00,Correo,Correo enviado sin respuesta
45200,32667,2025-05-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45201,32667,2025-06-01 00:00:00,Llamada,Buzón de voz — se deja mensaje
45202,32667,2025-06-02 00:00:00,Correo,Correo rebotado — dirección inválida
45203,32668,2025-06-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45204,32669,2024-06-21 00:00:00,Correo,Cliente responde solicitando plazo adicional
45205,32669,2024-06-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45206,32669,2024-07-07 00:00:00,Correo,Correo enviado sin respuesta
45207,32670,2024-11-24 00:00:00,Llamada,Cliente promete pagar en 5 días
45208,32671,2025-03-20 00:00:00,Llamada,Buzón de voz — se deja mensaje
45209,32672,2025-05-20 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45210,32672,2025-05-23 00:00:00,Correo,Cliente responde solicitando plazo adicional
45211,32672,2025-06-02 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45212,32673,2025-08-24 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45213,32673,2025-08-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45214,32674,2025-09-26 00:00:00,Correo,Cliente confirma recepción y promete pago
45215,32674,2025-09-29 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45216,32675,2024-10-20 00:00:00,Llamada,Cliente solicita refinanciación
45217,32676,2025-02-17 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45218,32676,2025-02-24 00:00:00,Llamada,Cliente no contesta
45219,32677,2025-04-18 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45220,32677,2025-04-24 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45221,32678,2025-01-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45222,32678,2025-01-29 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45223,32678,2025-01-29 00:00:00,Llamada,Cliente no contesta
45224,32679,2025-04-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45225,32679,2025-04-28 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45226,32680,2025-10-25 00:00:00,Correo,Cliente confirma recepción y promete pago
45227,32680,2025-10-28 00:00:00,Llamada,Buzón de voz — se deja mensaje
45228,32681,2023-06-25 00:00:00,Llamada,Cliente solicita refinanciación
45229,32681,2023-06-30 00:00:00,Llamada,Buzón de voz — se deja mensaje
45230,32681,2023-06-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45231,32682,2023-11-22 00:00:00,Correo,Correo rebotado — dirección inválida
45232,32682,2023-11-30 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45233,32682,2023-12-03 00:00:00,Correo,Correo rebotado — dirección inválida
45234,32683,2023-12-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45235,32683,2023-12-26 00:00:00,Correo,Correo enviado sin respuesta
45236,32683,2023-12-28 00:00:00,Correo,Cliente confirma recepción y promete pago
45237,32685,2024-03-17 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45238,32685,2024-03-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45239,32686,2024-09-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45240,32686,2024-09-23 00:00:00,Correo,Cliente responde solicitando plazo adicional
45241,32687,2024-11-18 00:00:00,Llamada,Buzón de voz — se deja mensaje
45242,32687,2024-11-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45243,32687,2024-12-02 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45244,32688,2025-02-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45245,32689,2025-06-19 00:00:00,Llamada,Buzón de voz — se deja mensaje
45246,32689,2025-06-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45247,32689,2025-07-03 00:00:00,Llamada,Cliente solicita refinanciación
45248,32690,2025-11-24 00:00:00,SMS,Número no recibe SMS
45249,32691,2025-12-23 00:00:00,SMS,Número no recibe SMS
45250,32692,2023-07-21 00:00:00,Llamada,Cliente promete pagar en 5 días
45251,32692,2023-07-22 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45252,32693,2023-11-21 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45253,32693,2023-11-30 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45254,32694,2024-10-25 00:00:00,Correo,Correo enviado sin respuesta
45255,32694,2024-10-24 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45256,32694,2024-10-29 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45257,32695,2025-02-17 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45258,32695,2025-02-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45259,32695,2025-02-28 00:00:00,Llamada,Cliente solicita refinanciación
45260,32697,2025-07-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45261,32697,2025-07-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45262,32698,2025-08-23 00:00:00,Llamada,Cliente no contesta
45263,32698,2025-09-01 00:00:00,Llamada,Cliente promete pagar en 5 días
45264,32699,2025-12-24 00:00:00,SMS,Cliente responde confirmando pago próximo
45265,32699,2025-12-27 00:00:00,Correo,Correo rebotado — dirección inválida
45266,32701,2024-04-19 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45267,32701,2024-04-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45268,32702,2024-06-27 00:00:00,Llamada,Cliente solicita refinanciación
45269,32702,2024-07-02 00:00:00,Llamada,Cliente no contesta
45270,32702,2024-07-03 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45271,32703,2024-07-24 00:00:00,Correo,Cliente confirma recepción y promete pago
45272,32703,2024-07-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45273,32703,2024-07-30 00:00:00,Llamada,Cliente promete pagar en 5 días
45274,32704,2024-12-27 00:00:00,Llamada,Cliente promete pagar en 5 días
45275,32704,2024-12-22 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45276,32704,2024-12-29 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45277,32706,2025-09-20 00:00:00,Llamada,Cliente promete pagar en 5 días
45278,32706,2025-09-23 00:00:00,Llamada,Buzón de voz — se deja mensaje
45279,32706,2025-10-07 00:00:00,Correo,Correo enviado sin respuesta
45280,32707,2024-08-20 00:00:00,Llamada,Cliente promete pagar en 5 días
45281,32707,2024-08-25 00:00:00,Correo,Correo rebotado — dirección inválida
45282,32707,2024-09-06 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45283,32707,2024-09-10 00:00:00,Correo,Cliente responde solicitando plazo adicional
45284,32708,2025-05-25 00:00:00,Correo,Correo rebotado — dirección inválida
45285,32708,2025-05-28 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45286,32708,2025-06-03 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45287,32708,2025-06-05 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45288,32709,2025-10-21 00:00:00,SMS,Número no recibe SMS
45289,32709,2025-10-29 00:00:00,Correo,Correo enviado sin respuesta
45290,32709,2025-10-29 00:00:00,SMS,Número no recibe SMS
45291,32709,2025-11-10 00:00:00,Llamada,Cliente promete pagar en 5 días
45292,32710,2023-05-19 00:00:00,Llamada,Cliente promete pagar en 5 días
45293,32710,2023-05-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45294,32710,2023-06-04 00:00:00,Correo,Correo enviado sin respuesta
45295,32711,2023-06-24 00:00:00,Llamada,Buzón de voz — se deja mensaje
45296,32712,2023-08-26 00:00:00,Correo,Cliente responde solicitando plazo adicional
45297,32713,2024-01-19 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45298,32714,2024-06-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45299,32715,2024-09-20 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45300,32715,2024-09-26 00:00:00,Llamada,Cliente solicita refinanciación
45301,32715,2024-10-06 00:00:00,Correo,Cliente confirma recepción y promete pago
45302,32716,2024-11-25 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45303,32716,2024-11-29 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45304,32716,2024-12-02 00:00:00,Llamada,Buzón de voz — se deja mensaje
45305,32717,2025-05-20 00:00:00,Llamada,Cliente solicita refinanciación
45306,32718,2025-10-17 00:00:00,Llamada,Buzón de voz — se deja mensaje
45307,32719,2024-10-20 00:00:00,Correo,Correo enviado sin respuesta
45308,32719,2024-10-31 00:00:00,Correo,Correo rebotado — dirección inválida
45309,32720,2024-11-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45310,32721,2024-12-26 00:00:00,Correo,Correo enviado sin respuesta
45311,32722,2025-01-19 00:00:00,Llamada,Cliente promete pagar en 5 días
45312,32723,2025-02-26 00:00:00,Llamada,Cliente no contesta
45313,32723,2025-02-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45314,32723,2025-03-03 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45315,32724,2025-03-17 00:00:00,Llamada,Cliente promete pagar en 5 días
45316,32725,2025-04-26 00:00:00,Llamada,Cliente solicita refinanciación
45317,32726,2025-05-20 00:00:00,Llamada,Cliente solicita refinanciación
45318,32727,2025-06-26 00:00:00,Correo,Cliente responde solicitando plazo adicional
45319,32728,2025-07-17 00:00:00,Llamada,Cliente promete pagar en 5 días
45320,32728,2025-07-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45321,32729,2025-08-24 00:00:00,Llamada,Cliente promete pagar en 5 días
45322,32729,2025-08-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45323,32729,2025-08-28 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45324,32730,2025-09-19 00:00:00,Correo,Correo enviado sin respuesta
45325,32731,2025-10-26 00:00:00,Correo,Cliente confirma recepción y promete pago
45326,32732,2025-11-22 00:00:00,Correo,Cliente confirma recepción y promete pago
45327,32733,2025-12-20 00:00:00,Llamada,Cliente promete pagar en 5 días
45328,32734,2023-03-21 00:00:00,Llamada,Cliente solicita refinanciación
45329,32735,2023-05-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45330,32735,2023-06-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45331,32736,2023-08-18 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45332,32736,2023-08-24 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45333,32736,2023-08-27 00:00:00,Llamada,Cliente solicita refinanciación
45334,32737,2024-04-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45335,32737,2024-04-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
45336,32737,2024-04-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45337,32738,2024-10-19 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45338,32738,2024-10-27 00:00:00,Correo,Correo rebotado — dirección inválida
45339,32739,2024-11-23 00:00:00,Correo,Correo enviado sin respuesta
45340,32739,2024-12-02 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45341,32739,2024-12-07 00:00:00,Llamada,Buzón de voz — se deja mensaje
45342,32740,2024-12-26 00:00:00,Llamada,Cliente no contesta
45343,32741,2025-01-20 00:00:00,Correo,Correo enviado sin respuesta
45344,32742,2025-04-21 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45345,32743,2025-12-22 00:00:00,Correo,Cliente confirma recepción y promete pago
45346,32743,2025-12-26 00:00:00,Correo,Cliente responde solicitando plazo adicional
45347,32743,2025-12-30 00:00:00,Llamada,Buzón de voz — se deja mensaje
45348,32744,2023-01-19 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45349,32745,2023-02-23 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45350,32746,2023-03-20 00:00:00,Llamada,Buzón de voz — se deja mensaje
45351,32746,2023-03-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45352,32747,2023-04-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45353,32747,2023-04-22 00:00:00,Llamada,Cliente promete pagar en 5 días
45354,32748,2023-05-21 00:00:00,Llamada,Cliente no contesta
45355,32749,2023-06-22 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45356,32749,2023-07-02 00:00:00,Llamada,Cliente no contesta
45357,32750,2023-07-21 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45358,32751,2023-08-17 00:00:00,Llamada,Cliente solicita refinanciación
45359,32752,2023-09-26 00:00:00,Correo,Cliente confirma recepción y promete pago
45360,32752,2023-09-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
45361,32753,2023-10-18 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45362,32753,2023-10-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45363,32753,2023-10-30 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45364,32754,2023-11-21 00:00:00,Llamada,Cliente no contesta
45365,32755,2023-12-17 00:00:00,Llamada,Cliente no contesta
45366,32756,2024-01-18 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45367,32756,2024-01-28 00:00:00,Llamada,Cliente no contesta
45368,32756,2024-02-03 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45369,32757,2024-02-19 00:00:00,Llamada,Cliente no contesta
45370,32757,2024-03-01 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45371,32758,2024-03-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45372,32758,2024-03-24 00:00:00,Llamada,Cliente no contesta
45373,32758,2024-04-01 00:00:00,Llamada,Cliente solicita refinanciación
45374,32759,2024-04-20 00:00:00,Llamada,Cliente solicita refinanciación
45375,32760,2024-05-18 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45376,32760,2024-05-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45377,32761,2024-06-22 00:00:00,Correo,Correo rebotado — dirección inválida
45378,32761,2024-06-29 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45379,32762,2024-07-18 00:00:00,Llamada,Cliente no contesta
45380,32763,2024-08-26 00:00:00,Llamada,Buzón de voz — se deja mensaje
45381,32764,2024-09-25 00:00:00,Llamada,Cliente solicita refinanciación
45382,32764,2024-09-28 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45383,32764,2024-10-01 00:00:00,Llamada,Cliente promete pagar en 5 días
45384,32765,2024-10-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45385,32766,2024-11-20 00:00:00,Llamada,Cliente promete pagar en 5 días
45386,32766,2024-11-29 00:00:00,Correo,Cliente confirma recepción y promete pago
45387,32766,2024-12-03 00:00:00,Llamada,Cliente promete pagar en 5 días
45388,32767,2024-12-22 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45389,32768,2025-01-19 00:00:00,Llamada,Cliente solicita refinanciación
45390,32769,2025-02-17 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45391,32770,2025-03-23 00:00:00,Llamada,Buzón de voz — se deja mensaje
45392,32770,2025-03-27 00:00:00,Llamada,Cliente no contesta
45393,32771,2025-04-18 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45394,32772,2025-05-24 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45395,32772,2025-05-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45396,32772,2025-06-05 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45397,32773,2025-06-26 00:00:00,Llamada,Buzón de voz — se deja mensaje
45398,32773,2025-07-01 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
45399,32773,2025-07-07 00:00:00,Correo,Correo enviado sin respuesta
45400,32774,2025-07-19 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45401,32774,2025-07-31 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45402,32775,2025-08-26 00:00:00,Llamada,Cliente solicita refinanciación
45403,32775,2025-09-01 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
45404,32776,2025-09-24 00:00:00,Llamada,Cliente no contesta
45405,32777,2025-10-23 00:00:00,Correo,Correo rebotado — dirección inválida
45406,32777,2025-10-23 00:00:00,Llamada,Cliente solicita refinanciación
45407,32778,2025-11-19 00:00:00,Llamada,Buzón de voz — se deja mensaje
45408,32779,2025-12-24 00:00:00,SMS,Cliente responde confirmando pago próximo
45409,32780,2025-01-20 00:00:00,Correo,Correo rebotado — dirección inválida
45410,32781,2025-03-19 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
45411,32781,2025-03-31 00:00:00,Llamada,Cliente no contesta
45412,32783,2025-11-24 00:00:00,Correo,Correo enviado sin respuesta
45413,32783,2025-11-26 00:00:00,Llamada,Cliente solicita refinanciación
45414,32783,2025-12-07 00:00:00,Llamada,Cliente promete pagar en 5 días
45415,32785,2024-11-17 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45416,32785,2024-11-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45417,32785,2024-11-27 00:00:00,Correo,Correo enviado sin respuesta
45418,32785,2024-12-12 00:00:00,Correo,Correo rebotado — dirección inválida
45419,32786,2025-02-25 00:00:00,Correo,Correo enviado sin respuesta
45420,32786,2025-02-25 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
45421,32786,2025-03-01 00:00:00,Correo,Correo enviado sin respuesta
45422,32787,2025-03-17 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
45423,32787,2025-03-30 00:00:00,Llamada,Buzón de voz — se deja mensaje
45424,32787,2025-04-06 00:00:00,Llamada,Cliente no contesta
45425,32787,2025-04-09 00:00:00,Correo,Correo rebotado — dirección inválida
45426,32788,2025-04-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
