id_mora,id_producto_activo,id_extracto,fecha_inicio_mora,dias_mora,capital_vencido,interes_mora,estado_mora
32248,11312,34312,2025-06-17,197,75419933.0,13173851.0,Activa
32249,11317,34431,2024-09-17,470,349016.0,71630.0,Activa
32250,11317,34432,2024-10-17,440,702604.0,134994.0,Activa
32251,11317,34433,2024-11-17,409,1060824.0,189460.0,Activa
32252,11317,34434,2024-12-17,379,1423737.0,235624.0,Activa
32253,11317,34435,2025-01-17,348,1791404.0,272222.0,Activa
32254,11317,34436,2025-02-17,317,2163887.0,299532.0,Activa
32255,11317,34437,2025-03-17,289,2541250.0,320697.0,Activa
32256,11317,34438,2025-04-17,258,2923556.0,329368.0,Activa
32257,11317,34439,2025-05-17,228,3310871.0,329630.0,Activa
32258,11317,34440,2025-06-17,197,3703259.0,318567.0,Activa
32259,11317,34441,2025-07-17,167,4100788.0,299043.0,Activa
32260,11317,34442,2025-08-17,136,4503524.0,267449.0,Activa
32261,11317,34443,2025-09-17,105,4911536.0,225194.0,Activa
32262,11317,34444,2025-10-17,75,5324893.0,174390.0,Activa
32263,11317,34445,2025-11-17,44,5743665.0,110355.0,Activa
32264,11317,34446,2025-12-17,14,6167923.0,37707.0,Activa
32265,11322,34537,2023-04-17,989,1004965.0,758685.0,Activa
32266,11322,34538,2023-05-17,959,2032944.0,1488190.0,Activa
32267,11322,34539,2023-06-17,928,3084463.0,2184951.0,Activa
32268,11322,34540,2023-07-17,898,4160062.0,2851612.0,Activa
32269,11322,34541,2023-08-17,867,5260292.0,3481314.0,Activa
32270,11322,34542,2023-09-17,836,6385718.0,4075025.0,Activa
32271,11322,34543,2023-10-17,806,7536916.0,4637062.0,Activa
32272,11322,34544,2023-11-17,775,8714476.0,5155339.0,Activa
32273,11322,34545,2023-12-17,745,9919003.0,5640772.0,Activa
32274,11322,34546,2024-01-17,714,11151113.0,6077580.0,Activa
32275,11322,34547,2024-02-17,683,12411438.0,6470786.0,Activa
32276,11322,34548,2024-03-17,654,13700625.0,6839626.0,Activa
32277,11322,34549,2024-04-17,623,15019334.0,7142544.0,Activa
32278,11322,34550,2024-05-17,593,16368242.0,7409194.0,Activa
32279,11322,34551,2024-06-17,562,17748040.0,7613791.0,Activa
32280,11322,34552,2024-07-17,532,19159435.0,7780519.0,Activa
32281,11322,34553,2024-08-17,501,20603151.0,7879263.0,Activa
32282,11322,34554,2024-09-17,470,22079928.0,7921542.0,Activa
32283,11322,34555,2024-10-17,440,23590523.0,7923270.0,Activa
32284,11322,34556,2024-11-17,409,25135711.0,7847453.0,Activa
32285,11322,34557,2024-12-17,379,26716284.0,7729110.0,Activa
32286,11322,34558,2025-01-17,348,28333052.0,7526392.0,Activa
32287,11322,34559,2025-02-17,317,29986844.0,7256117.0,Activa
32288,11322,34560,2025-03-17,289,31678508.0,6988384.0,Activa
32289,11322,34561,2025-04-17,258,33408911.0,6579551.0,Activa
32290,11322,34562,2025-05-17,228,35178940.0,6122543.0,Activa
32291,11322,34563,2025-06-17,197,36989503.0,5562358.0,Activa
32292,11322,34564,2025-07-17,167,38841528.0,4951389.0,Activa
32293,11322,34565,2025-08-17,136,40735964.0,4228936.0,Activa
32294,11322,34566,2025-09-17,105,42673783.0,3420304.0,Activa
32295,11322,34567,2025-10-17,75,44655978.0,2556555.0,Activa
32296,11322,34568,2025-11-17,44,46683565.0,1567945.0,Activa
32297,11322,34569,2025-12-17,14,48757584.0,521056.0,Activa
32298,11331,34808,2025-10-17,75,24742695.0,1094864.0,En Gestión
32299,11331,34809,2025-11-17,44,49923336.0,1296010.0,Activa
32300,11336,34887,2024-01-17,714,400788.0,270901.0,Activa
32301,11336,34892,2024-06-17,562,701379.0,373152.0,Activa
32302,11336,34901,2025-03-17,289,776527.0,212447.0,En Gestión
32303,11336,34903,2025-05-17,228,1000472.0,215942.0,Activa
32304,11336,34906,2025-08-17,136,400788.0,51600.0,Activa
32305,11336,34909,2025-11-17,44,804422.0,33507.0,Activa
32306,11341,35015,2023-02-17,1048,5586211.0,4254160.0,En Gestión
32307,11341,35016,2023-03-17,1020,11294201.0,8371262.0,Activa
32308,11341,35021,2023-08-17,867,8379317.0,5279137.0,En Gestión
32309,11341,35023,2023-10-17,806,12660309.0,7415059.0,Activa
32310,11341,35024,2023-11-17,775,18522515.0,10431263.0,Activa
32311,11341,35030,2024-05-17,593,9775869.0,4212552.0,En Gestión
32312,11341,35033,2024-08-17,501,12273115.0,4468150.0,Activa
32313,11341,35034,2024-09-17,470,18126880.0,6190934.0,Activa
32314,11341,35039,2025-02-17,317,9775869.0,2251904.0,Activa
32315,11341,35045,2025-08-17,136,8379317.0,828100.0,Activa
32316,11341,35049,2025-12-17,14,5586211.0,56830.0,Activa
32317,11367,35659,2024-04-17,623,12680000.0,6925351.0,Activa
32318,11367,35660,2024-05-17,593,22943484.0,11927476.0,Activa
32319,11367,35661,2024-06-17,562,36258898.0,17864276.0,Activa
32320,11367,35662,2024-07-17,532,42405507.0,19777363.0,Activa
32321,11367,35663,2024-08-17,501,56274772.0,24716443.0,Activa
32322,11367,35664,2024-09-17,470,68934799.0,28403435.0,Activa
32323,11367,35665,2024-10-17,440,86075784.0,33202299.0,Activa
32324,11367,35666,2024-11-17,409,92065577.0,33010726.0,Activa
32325,11367,35667,2024-12-17,379,106475902.0,35377328.0,Activa
32326,11367,35668,2025-01-17,348,126216218.0,38506044.0,Activa
32327,11367,35669,2025-02-17,317,145647705.0,40475983.0,Activa
32328,11367,35670,2025-03-17,289,158261240.0,40096540.0,Activa
32329,11367,35671,2025-04-17,258,174891511.0,39556962.0,Activa
32330,11367,35672,2025-05-17,228,193305158.0,38637835.0,Activa
32331,11367,35673,2025-06-17,197,208515084.0,36011250.0,Activa
32332,11367,35674,2025-07-17,167,218307031.0,31960877.0,Activa
32333,11367,35675,2025-08-17,136,233283506.0,27813615.0,Activa
32334,11367,35676,2025-09-17,105,240934862.0,22178054.0,Activa
32335,11367,35677,2025-10-17,75,251017449.0,16504397.0,Activa
32336,11367,35678,2025-11-17,44,265469208.0,10240032.0,Activa
32337,11367,35679,2025-12-17,14,279396048.0,3429121.0,Activa
32338,11370,35713,2024-08-17,501,10763000.0,4547475.0,Activa
32339,11370,35717,2024-12-17,379,16364000.0,5230316.0,Activa
32340,11370,35722,2025-05-17,228,16477500.0,3168294.0,En Gestión
32341,11370,35725,2025-08-17,136,29855595.0,3424238.0,Activa
32342,11370,35727,2025-10-17,75,10460000.0,661595.0,Activa
32343,11370,35729,2025-12-17,14,9863000.0,116449.0,En Gestión
32344,11392,36265,2024-11-17,409,2335000.0,891347.0,Activa
32345,11392,36266,2024-12-17,379,4427380.0,1566112.0,Activa
32346,11392,36267,2025-01-17,348,6620347.0,2150289.0,Activa
32347,11392,36268,2025-02-17,317,9685717.0,2865681.0,Activa
32348,11392,36269,2025-03-17,289,10718917.0,2891249.0,Activa
32349,11392,36270,2025-04-17,258,13065047.0,3146063.0,Activa
32350,11392,36271,2025-05-17,228,15496868.0,3297734.0,Activa
32351,11392,36272,2025-06-17,197,17533780.0,3223878.0,Activa
32352,11392,36273,2025-07-17,167,19667726.0,3065543.0,Activa
32353,11392,36274,2025-08-17,136,22758422.0,2888802.0,Activa
32354,11392,36275,2025-09-17,105,24015658.0,2353534.0,Activa
32355,11392,36276,2025-10-17,75,27847096.0,1949297.0,Activa
32356,11392,36277,2025-11-17,44,29291815.0,1202917.0,Activa
32357,11392,36278,2025-12-17,14,30244986.0,395201.0,Activa
32358,11395,36324,2023-04-17,989,5936000.0,4442166.0,En Gestión
32359,11395,36326,2023-06-17,928,11099374.0,7793832.0,En Gestión
32360,11395,36327,2023-07-17,898,11836330.0,8042628.0,En Gestión
32361,11395,36329,2023-09-17,836,20317008.0,12851997.0,Activa
32362,11395,36330,2023-10-17,806,25054204.0,15279891.0,Liquidada
32363,11395,36332,2023-12-17,745,1188000.0,669695.0,Activa
32364,11395,36338,2024-06-17,562,17326938.0,7368223.0,Activa
32365,11395,36341,2024-09-17,470,7649000.0,2720239.0,Liquidada
32366,11395,36342,2024-10-17,440,14239632.0,4740848.0,Liquidada
32367,11395,36343,2024-11-17,409,19210872.0,5945317.0,En Gestión
32368,11395,36345,2025-01-17,348,15763480.0,4150840.0,En Gestión
32369,11395,36347,2025-03-17,289,22958656.0,5020522.0,En Gestión
32370,11395,36348,2025-04-17,258,35903817.0,7009143.0,Activa
32371,11395,36350,2025-06-17,197,4523000.0,674213.0,Activa
32372,11395,36351,2025-07-17,167,14415672.0,1821612.0,Activa
32373,11395,36353,2025-09-17,105,6447000.0,512214.0,Activa
32374,11402,36513,2024-10-17,440,8725000.0,2597723.0,En Gestión
32375,11402,36515,2024-12-17,379,7750000.0,1987539.0,En Gestión
32376,11402,36516,2025-01-17,348,8050325.0,1895691.0,En Gestión
32377,11402,36518,2025-03-17,289,14861374.0,2906241.0,Liquidada
32378,11411,36709,2023-04-17,989,1652758.0,1378494.0,Activa
32379,11411,36710,2023-05-17,959,3347331.0,2707176.0,Activa
32380,11411,36711,2023-06-17,928,5084776.0,3979413.0,Activa
32381,11411,36712,2023-07-17,898,6866179.0,5199849.0,Activa
32382,11411,36713,2023-08-17,867,8692651.0,6355806.0,Activa
32383,11411,36714,2023-09-17,836,10565333.0,7448842.0,Activa
32384,11411,36715,2023-10-17,806,12485394.0,8486655.0,Activa
32385,11411,36716,2023-11-17,775,14454032.0,9446914.0,Activa
32386,11411,36717,2023-12-17,745,16472477.0,10349383.0,Activa
32387,11411,36718,2024-01-17,714,18541989.0,11164873.0,Activa
32388,11411,36719,2024-02-17,683,20663859.0,11902314.0,Activa
32389,11411,36720,2024-03-17,654,22839413.0,12596850.0,Activa
32390,11411,36721,2024-04-17,623,25070008.0,13171699.0,Activa
32391,11411,36722,2024-05-17,593,27357037.0,13681163.0,Activa
32392,11411,36723,2024-06-17,562,29701928.0,14077328.0,Activa
32393,11411,36724,2024-07-17,532,32106145.0,14404529.0,Activa
32394,11411,36725,2024-08-17,501,34571188.0,14606673.0,Activa
32395,11411,36726,2024-09-17,470,37098597.0,14704647.0,Activa
32396,11411,36727,2024-10-17,440,39689950.0,14727617.0,Activa
32397,11411,36728,2024-11-17,409,42346864.0,14606421.0,Activa
32398,11411,36729,2024-12-17,379,45070998.0,14405743.0,Activa
32399,11411,36730,2025-01-17,348,47864052.0,14047142.0,Activa
32400,11411,36731,2025-02-17,317,50727771.0,13561393.0,Activa
32401,11411,36732,2025-03-17,289,53663942.0,13079155.0,Activa
32402,11411,36733,2025-04-17,258,56674398.0,12331216.0,Activa
32403,11411,36734,2025-05-17,228,59761018.0,11490849.0,Activa
32404,11411,36735,2025-06-17,197,62925730.0,10454271.0,Activa
32405,11411,36736,2025-07-17,167,66170509.0,9319234.0,Activa
32406,11411,36737,2025-08-17,136,69497381.0,7970886.0,Activa
32407,11411,36738,2025-09-17,105,72908423.0,6456041.0,Activa
32408,11411,36739,2025-10-17,75,76405764.0,4832665.0,Activa
32409,11411,36740,2025-11-17,44,79991588.0,2968221.0,Activa
32410,11411,36741,2025-12-17,14,83668133.0,987842.0,Activa
32411,11421,36999,2024-11-17,409,1764000.0,872986.0,Activa
32412,11421,37001,2025-01-17,348,150000.0,63162.0,En Gestión
32413,11421,37003,2025-03-17,289,2517222.0,880247.0,Activa
32414,11421,37005,2025-05-17,228,1271000.0,350643.0,En Gestión
32415,11421,37007,2025-07-17,167,1677068.0,338885.0,En Gestión
32416,11421,37008,2025-08-17,136,1909946.0,314301.0,Activa
32417,11421,37011,2025-11-17,44,1882000.0,100198.0,Activa
32418,11429,37183,2024-05-17,593,2411476.0,1225038.0,Activa
32419,11429,37184,2024-06-17,562,3851437.0,1854262.0,Activa
32420,11429,37191,2025-01-17,348,2583724.0,770260.0,Activa
32421,11429,37196,2025-06-17,197,1377986.0,232554.0,En Gestión
32422,11434,37298,2024-07-17,532,1017670.0,422292.0,Activa
32423,11434,37304,2025-01-17,348,1780922.0,483413.0,En Gestión
32424,11434,37305,2025-02-17,317,2840266.0,702284.0,Liquidada
32425,11434,37310,2025-07-17,167,1780922.0,231983.0,Activa
32426,11434,37313,2025-10-17,75,2236572.0,130839.0,En Gestión
32427,11434,37314,2025-11-17,44,3306578.0,113482.0,En Gestión
32428,11444,37518,2024-02-17,683,2064000.0,1141867.0,En Gestión
32429,11444,37522,2024-06-17,562,2932750.0,1335046.0,Activa
32430,11444,37524,2024-08-17,501,4581008.0,1859019.0,Activa
32431,11444,37529,2025-01-17,348,1079000.0,304149.0,Activa
32432,11444,37533,2025-05-17,228,3224000.0,595408.0,En Gestión
32433,11444,37534,2025-06-17,197,4353343.0,694663.0,En Gestión
32434,11444,37537,2025-09-17,105,3175000.0,270034.0,En Gestión
32435,11458,37840,2024-06-17,562,3344103.0,902105.0,Activa
32436,11458,37841,2024-07-17,532,6736361.0,1720197.0,Activa
32437,11458,37842,2024-08-17,501,10177468.0,2447478.0,Activa
32438,11458,37843,2024-09-17,470,13668127.0,3083529.0,Activa
32439,11458,37844,2024-10-17,440,17209051.0,3634552.0,Activa
32440,11458,37845,2024-11-17,409,20800964.0,4083645.0,Activa
32441,11458,37846,2024-12-17,379,24444601.0,4446962.0,Activa
32442,11458,37847,2025-01-17,348,28140706.0,4700624.0,Activa
32443,11458,37848,2025-02-17,317,31890035.0,4852388.0,Activa
32444,11458,37849,2025-03-17,289,35693355.0,4951382.0,Activa
32445,11458,37850,2025-04-17,258,39551442.0,4898051.0,Activa
32446,11458,37851,2025-05-17,228,43465086.0,4756819.0,Activa
32447,11458,37852,2025-06-17,197,47435086.0,4485462.0,Activa
32448,11458,37853,2025-07-17,167,51462254.0,4125214.0,Activa
32449,11458,37854,2025-08-17,136,55547413.0,3626135.0,Activa
32450,11458,37855,2025-09-17,105,59691399.0,3008447.0,Activa
32451,11458,37856,2025-10-17,75,63895058.0,2300222.0,Activa
32452,11458,37857,2025-11-17,44,68159250.0,1439523.0,Activa
32453,11458,37858,2025-12-17,14,72484846.0,487098.0,Activa
32454,11463,37969,2023-05-17,959,152167.0,106041.0,Activa
32455,11463,37970,2023-06-17,928,307651.0,207463.0,En Gestión
32456,11463,37976,2023-12-17,745,228251.0,123567.0,Activa
32457,11463,37980,2024-04-17,623,266293.0,120554.0,En Gestión
32458,11463,37983,2024-07-17,532,152167.0,58826.0,En Gestión
32459,11463,37991,2025-03-17,289,228251.0,47934.0,Activa
32460,11463,37994,2025-06-17,197,324599.0,46467.0,Liquidada
32461,11463,37997,2025-09-17,105,349211.0,26645.0,En Gestión
32462,11463,38000,2025-12-17,14,152167.0,1548.0,En Gestión
32463,11465,38027,2023-10-17,806,1703045.0,1404683.0,En Gestión
32464,11465,38028,2023-11-17,775,2728497.0,2163925.0,Liquidada
32465,11465,38029,2023-12-17,745,3785431.0,2885950.0,En Gestión
32466,11465,38031,2024-02-17,683,973169.0,680183.0,Activa
32467,11465,38043,2025-02-17,317,1459753.0,473539.0,Activa
32468,11465,38044,2025-03-17,289,2477736.0,732774.0,Activa
32469,11465,38045,2025-04-17,258,3526971.0,931191.0,Activa
32470,11465,38047,2025-06-17,197,973169.0,196188.0,Activa
32471,11465,38052,2025-11-17,44,1459753.0,65728.0,Activa
32472,11469,38117,2023-11-17,775,1280000.0,1044907.0,Activa
32473,11469,38121,2024-03-17,654,8753556.0,6030150.0,Activa
32474,11469,38122,2024-04-17,623,9252168.0,6071519.0,Activa
32475,11469,38123,2024-05-17,593,10453537.0,6529558.0,Activa
32476,11469,38124,2024-06-17,562,14330869.0,8483492.0,En Gestión
32477,11469,38127,2024-09-17,470,3002000.0,1486190.0,Activa
32478,11469,38129,2024-11-17,409,3418932.0,1472921.0,En Gestión
32479,11469,38133,2025-03-17,289,3775250.0,1149236.0,En Gestión
32480,11469,38135,2025-05-17,228,9294774.0,2232233.0,En Gestión
32481,11473,38197,2023-10-17,806,710323.0,465650.0,En Gestión
32482,11473,38199,2023-12-17,745,710323.0,430408.0,Activa
32483,11473,38202,2024-03-17,654,1424979.0,757975.0,En Gestión
32484,11473,38203,2024-04-17,623,2170071.0,1099589.0,En Gestión
32485,11473,38209,2024-10-17,440,1467917.0,525319.0,Liquidada
32486,11473,38210,2024-11-17,409,2214057.0,736513.0,Activa
32487,11473,38215,2025-04-17,258,1065485.0,223581.0,En Gestión
32488,11473,38222,2025-11-17,44,710323.0,25420.0,En Gestión
32489,11473,38223,2025-12-17,14,1437978.0,16374.0,Activa
32490,11480,38600,2025-01-17,348,4486500.0,1660184.0,Activa
32491,11480,38608,2025-09-17,105,4639312.0,517979.0,Activa
32492,11492,38932,2024-01-17,714,6131000.0,3823046.0,Activa
32493,11492,38935,2024-04-17,623,16537908.0,8998055.0,Activa
32494,11492,38941,2024-10-17,440,10843412.0,4166762.0,Liquidada
32495,11492,38944,2025-01-17,348,8368000.0,2543203.0,Activa
32496,11492,38950,2025-07-17,167,9396726.0,1370481.0,En Gestión
32497,11492,38953,2025-10-17,75,16043980.0,1050881.0,En Gestión
32498,11492,38955,2025-12-17,14,30456166.0,372377.0,Activa
32499,11504,39197,2024-10-17,440,230166.0,44560.0,Activa
32500,11504,39198,2024-11-17,409,386648.0,69581.0,Activa
32501,11504,39201,2025-02-17,317,153444.0,21402.0,Activa
32502,11504,39206,2025-07-17,167,307014.0,22559.0,En Gestión
32503,11512,39405,2023-12-17,745,389921.0,189788.0,Activa
32504,11512,39411,2024-06-17,562,389921.0,143169.0,Activa
32505,11512,39413,2024-08-17,501,588702.0,192694.0,Activa
32506,11512,39421,2025-04-17,258,389921.0,65725.0,Activa
32507,11512,39422,2025-05-17,228,657510.0,97943.0,Activa
32508,11512,39426,2025-09-17,105,454907.0,31207.0,En Gestión
32509,11512,39427,2025-10-17,75,723770.0,35465.0,En Gestión
32510,11515,39480,2024-07-17,532,704000.0,384515.0,En Gestión
32511,11515,39482,2024-09-17,470,430000.0,207489.0,Activa
32512,11515,39483,2024-10-17,440,972244.0,439195.0,Activa
32513,11515,39489,2025-04-17,258,2078381.0,550522.0,En Gestión
32514,11515,39495,2025-10-17,75,626500.0,48240.0,Activa
32515,11515,39497,2025-12-17,14,1660398.0,23865.0,En Gestión
32516,11525,39710,2025-04-17,258,476384.0,116352.0,En Gestión
32517,11525,39711,2025-05-17,228,966297.0,208566.0,Liquidada
32518,11525,39715,2025-09-17,105,714576.0,71029.0,Liquidada
32519,11525,39718,2025-12-17,14,1017390.0,13484.0,Activa
32520,11532,39860,2025-10-17,75,367764.0,21882.0,En Gestión
32521,11532,39861,2025-11-17,44,566331.0,19769.0,Activa
32522,11538,39962,2023-11-17,775,2627000.0,1811973.0,Activa
32523,11538,39966,2024-03-17,654,8058000.0,4690239.0,Liquidada
32524,11538,39968,2024-05-17,593,17359074.0,9161598.0,En Gestión
32525,11538,39970,2024-07-17,532,3536000.0,1674225.0,Activa
32526,11538,39971,2024-08-17,501,4374411.0,1950506.0,En Gestión
32527,11538,39972,2024-09-17,470,11207208.0,4687975.0,Liquidada
32528,11538,39973,2024-10-17,440,20057440.0,7854494.0,Activa
32529,11538,39978,2025-03-17,289,10067000.0,2589333.0,Activa
32530,11538,39981,2025-06-17,197,9212000.0,1615140.0,En Gestión
32531,11538,39984,2025-09-17,105,21306740.0,1991115.0,En Gestión
32532,11538,39986,2025-11-17,44,18155815.0,710982.0,En Gestión
32533,11538,39987,2025-12-17,14,35095575.0,437291.0,En Gestión
32534,11541,40048,2024-08-17,501,1481000.0,635630.0,En Gestión
32535,11541,40050,2024-10-17,440,789000.0,297400.0,En Gestión
32536,11541,40051,2024-11-17,409,1056277.0,370095.0,En Gestión
32537,11541,40056,2025-04-17,258,1224000.0,270528.0,En Gestión
32538,11541,40063,2025-11-17,44,1844500.0,69525.0,Activa
32539,11541,40064,2025-12-17,14,3291904.0,39481.0,Activa
32540,11542,40065,2023-10-17,806,8151000.0,6044130.0,Activa
32541,11542,40066,2023-11-17,775,14836968.0,10578758.0,Activa
32542,11542,40067,2023-12-17,745,21982468.0,15066784.0,Activa
32543,11542,40068,2024-01-17,714,26295184.0,17272780.0,Activa
32544,11542,40069,2024-02-17,683,36002931.0,22622802.0,Activa
32545,11542,40070,2024-03-17,654,45009612.0,27081383.0,Activa
32546,11542,40071,2024-04-17,623,57924877.0,33200223.0,Activa
32547,11542,40072,2024-05-17,593,66409604.0,36230424.0,Activa
32548,11542,40073,2024-06-17,562,68596509.0,35467139.0,Activa
32549,11542,40074,2024-07-17,532,76625773.0,37503718.0,Activa
32550,11542,40075,2024-08-17,501,89861644.0,41419029.0,Activa
32551,11542,40076,2024-09-17,470,103797825.0,44882180.0,Activa
32552,11542,40077,2024-10-17,440,117365645.0,47509613.0,Activa
32553,11542,40078,2024-11-17,409,131215937.0,49373933.0,Activa
32554,11542,40079,2024-12-17,379,145502497.0,50733811.0,Activa
32555,11542,40080,2025-01-17,348,162644366.0,52072220.0,Activa
32556,11542,40081,2025-02-17,317,179153351.0,52248283.0,Activa
32557,11542,40082,2025-03-17,289,189177983.0,50298642.0,Activa
32558,11542,40083,2025-04-17,258,198017295.0,47001385.0,Activa
32559,11542,40084,2025-05-17,228,206381572.0,43290599.0,Activa
32560,11542,40085,2025-06-17,197,224849703.0,40751760.0,Activa
32561,11542,40086,2025-07-17,167,237985555.0,36564101.0,Activa
32562,11542,40087,2025-08-17,136,249413956.0,31206674.0,Activa
32563,11542,40088,2025-09-17,105,262476781.0,25355257.0,Activa
32564,11542,40089,2025-10-17,75,277445140.0,19143715.0,Activa
32565,11542,40090,2025-11-17,44,298465626.0,12081889.0,Activa
32566,11542,40091,2025-12-17,14,315468277.0,4063231.0,Activa
32567,11544,40170,2024-05-17,593,134561.0,54792.0,Activa
32568,11544,40171,2024-06-17,562,271894.0,104926.0,Activa
32569,11544,40172,2024-07-17,532,412056.0,150527.0,Activa
32570,11544,40173,2024-08-17,501,555105.0,190967.0,Activa
32571,11544,40174,2024-09-17,470,701101.0,226269.0,Activa
32572,11544,40175,2024-10-17,440,850105.0,256845.0,Activa
32573,11544,40176,2024-11-17,409,1002178.0,281458.0,Activa
32574,11544,40177,2024-12-17,379,1157384.0,301205.0,Activa
32575,11544,40178,2025-01-17,348,1315787.0,314420.0,Activa
32576,11544,40179,2025-02-17,317,1477453.0,321602.0,Activa
32577,11544,40180,2025-03-17,289,1642450.0,325939.0,Activa
32578,11544,40181,2025-04-17,258,1810845.0,320809.0,Activa
32579,11544,40182,2025-05-17,228,1982709.0,310413.0,Activa
32580,11544,40183,2025-06-17,197,2158114.0,291935.0,Activa
32581,11544,40184,2025-07-17,167,2337132.0,268007.0,Activa
32582,11544,40185,2025-08-17,136,2519838.0,235319.0,Activa
32583,11544,40186,2025-09-17,105,2706308.0,195125.0,Activa
32584,11544,40187,2025-10-17,75,2896619.0,149176.0,Activa
32585,11544,40188,2025-11-17,44,3090850.0,93385.0,Activa
32586,11544,40189,2025-12-17,14,3289083.0,31619.0,Activa
32587,11556,40465,2024-12-17,379,2861288.0,679575.0,Activa
32588,11556,40477,2025-12-17,14,4291932.0,37655.0,Activa
32589,11560,40559,2023-05-17,959,19570081.0,10947829.0,Activa
32590,11560,40560,2023-06-17,928,31095460.0,16833009.0,Liquidada
32591,11560,40561,2023-07-17,898,42822534.0,22431871.0,Activa
32592,11560,40567,2024-01-17,714,16774355.0,6986519.0,Activa
32593,11560,40572,2024-06-17,562,16774355.0,5499193.0,Activa
32594,11560,40575,2024-09-17,470,11182903.0,3065979.0,Activa
32595,11560,40576,2024-10-17,440,22561507.0,5790787.0,En Gestión
32596,11560,40577,2024-11-17,409,34139236.0,8145053.0,Activa
32597,11560,40586,2025-08-17,136,11182903.0,887177.0,En Gestión
32598,11560,40590,2025-12-17,14,11182903.0,91327.0,En Gestión
32599,11575,41037,2023-11-17,775,1350355.0,732568.0,Liquidada
32600,11575,41041,2024-03-17,654,2025533.0,927289.0,Activa
32601,11575,41047,2024-09-17,470,2723139.0,895913.0,Activa
32602,11575,41052,2025-02-17,317,1350355.0,299644.0,En Gestión
32603,11575,41056,2025-06-17,197,2363121.0,325874.0,Activa
32604,11575,41058,2025-08-17,136,1350355.0,128554.0,Activa
32605,11575,41060,2025-10-17,75,2714889.0,142532.0,Activa
32606,11575,41061,2025-11-17,44,4122257.0,126966.0,En Gestión
32607,11575,41062,2025-12-17,14,5559179.0,54480.0,En Gestión
32608,11580,41167,2023-11-17,775,934229.0,639558.0,En Gestión
32609,11580,41168,2023-12-17,745,1893215.0,1245893.0,Activa
32610,11580,41170,2024-02-17,683,2373036.0,1431692.0,Activa
32611,11580,41175,2024-07-17,532,1401343.0,658538.0,Activa
32612,11580,41176,2024-08-17,501,2372708.0,1050042.0,En Gestión
32613,11580,41180,2024-12-17,379,934229.0,312764.0,Activa
32614,11580,41184,2025-04-17,258,934229.0,212911.0,Activa
32615,11580,41189,2025-09-17,105,934229.0,86650.0,Activa
32616,11580,41191,2025-11-17,44,1880837.0,73102.0,En Gestión
32617,11586,41420,2025-05-17,228,2896000.0,669092.0,Activa
32618,11586,41421,2025-06-17,197,3768038.0,752201.0,En Gestión
32619,11586,41423,2025-08-17,136,3990000.0,549875.0,Activa
32620,11591,41542,2023-01-17,1079,1344258.0,1078171.0,En Gestión
32621,11591,41547,2023-06-17,928,2016387.0,1390931.0,Activa
32622,11591,41555,2024-02-17,683,2352452.0,1194332.0,En Gestión
32623,11591,41556,2024-03-17,654,3749170.0,1822622.0,Activa
32624,11591,41559,2024-06-17,562,2016387.0,842352.0,En Gestión
32625,11591,41571,2025-06-17,197,1344258.0,196849.0,Liquidada
32626,11624,42399,2023-10-17,806,1231703.0,605579.0,Activa
32627,11624,42405,2024-04-17,623,1231703.0,468084.0,Activa
32628,11624,42406,2024-05-17,593,2485946.0,899241.0,Activa
32629,11624,42410,2024-09-17,470,1231703.0,353129.0,En Gestión
32630,11624,42411,2024-10-17,440,2485946.0,667228.0,Liquidada
32631,11624,42414,2025-01-17,348,2788340.0,591909.0,En Gestión
32632,11624,42418,2025-05-17,228,2664364.0,370560.0,En Gestión
32633,11624,42424,2025-11-17,44,1231703.0,33059.0,Activa
32634,11638,42752,2024-03-17,654,3841500.0,2185737.0,Activa
32635,11638,42758,2024-09-17,470,14532375.0,5942288.0,En Gestión
32636,11638,42759,2024-10-17,440,23550670.0,9015196.0,En Gestión
32637,11638,42760,2024-11-17,409,25112342.0,8935725.0,Activa
32638,11638,42762,2025-01-17,348,21231887.0,6428166.0,Activa
32639,11638,42768,2025-07-17,167,3958000.0,575058.0,En Gestión
32640,11638,42771,2025-10-17,75,2814000.0,183614.0,En Gestión
32641,11642,42840,2024-04-17,623,4516000.0,3019789.0,Activa
32642,11642,42841,2024-05-17,593,5743415.0,3655607.0,En Gestión
32643,11642,42843,2024-07-17,532,1156000.0,660091.0,Activa
32644,11642,42848,2024-12-17,379,6101500.0,2482050.0,Liquidada
32645,11642,42857,2025-09-17,105,4002000.0,451025.0,Activa
32646,11642,42860,2025-12-17,14,930500.0,13982.0,Activa
32647,11654,43170,2024-03-17,654,523513.0,182601.0,Liquidada
32648,11654,43173,2024-06-17,562,523513.0,156914.0,Activa
32649,11654,43177,2024-10-17,440,523513.0,122851.0,Activa
32650,11654,43178,2024-11-17,409,1055402.0,230218.0,Activa
32651,11654,43184,2025-05-17,228,523513.0,63659.0,Activa
32652,11654,43185,2025-06-17,197,1055402.0,110888.0,Activa
32653,11654,43186,2025-07-17,167,1595801.0,142133.0,En Gestión
32654,11664,43379,2024-11-17,409,3802000.0,1337315.0,Activa
32655,11664,43380,2024-12-17,379,4284092.0,1396357.0,Liquidada
32656,11664,43385,2025-05-17,228,3418000.0,670201.0,Activa
32657,11674,43639,2023-06-17,928,104930.0,45766.0,Activa
