id_gestion,id_mora,fecha_gestion,tipo_contacto
5615,47442,10-04-26,Visita Domiciliaria
8063,57459,09-04-26,Correo
5200,73698,10-04-26,Correo
8509,80318,09-04-26,Correo
5893,38822,09-04-26,Correo
3598,24392,11-04-26,Correo
5807,45567,09-04-26,SMS
3581,12903,11-04-26,SMS
3170,55463,11-04-26,Llamada
9450,17078,09-04-26,Correo
8387,89135,09-04-26,Correo
6518,41442,09-04-26,Llamada
2780,54166,10-04-26,Visita Domiciliaria
4621,17681,11-04-26,Llamada
6253,27039,11-04-26,Llamada
8011,67099,10-04-26,Correo
8132,67552,10-04-26,Visita Domiciliaria
5866,65962,09-04-26,Correo
4514,33180,11-04-26,Llamada
1974,93308,10-04-26,SMS
2628,82958,11-04-26,Visita Domiciliaria
3315,78437,10-04-26,SMS
6470,65179,10-04-26,Correo
1707,83885,10-04-26,Correo
4507,94620,11-04-26,Llamada
1685,69442,11-04-26,SMS
5741,83000,09-04-26,Llamada
1991,97403,09-04-26,Correo
3383,51207,09-04-26,Visita Domiciliaria
7845,21247,09-04-26,SMS
4984,25713,11-04-26,SMS
7846,76920,09-04-26,Llamada
9956,14412,10-04-26,Correo
1283,22330,10-04-26,Llamada
8720,34790,11-04-26,Correo
5493,45889,09-04-26,SMS
7332,33783,11-04-26,Correo
4758,36215,09-04-26,SMS
4177,75395,10-04-26,Visita Domiciliaria
7915,93651,09-04-26,Llamada
1329,77350,11-04-26,Llamada
5343,30959,09-04-26,SMS
1172,74960,09-04-26,Visita Domiciliaria
1398,51485,09-04-26,Llamada
9706,47007,11-04-26,Llamada
1424,75492,10-04-26,SMS
8831,46312,11-04-26,Visita Domiciliaria
8536,65230,10-04-26,Llamada
1835,58882,11-04-26,Correo
1198,61886,09-04-26,Visita Domiciliaria
2502,60171,10-04-26,Llamada
2731,78402,09-04-26,Visita Domiciliaria
2320,80688,10-04-26,Visita Domiciliaria
1799,79731,11-04-26,Correo
5725,37419,10-04-26,SMS
7909,84884,09-04-26,Correo
4023,36461,09-04-26,Llamada
7534,90977,10-04-26,Correo
2781,41095,10-04-26,Visita Domiciliaria
8603,51646,10-04-26,Llamada
1333,32136,09-04-26,SMS
7664,13366,10-04-26,Visita Domiciliaria
2165,45790,09-04-26,SMS
2384,37847,09-04-26,Llamada
7084,95394,09-04-26,Correo
3267,65633,10-04-26,Visita Domiciliaria
6932,71181,10-04-26,SMS
6875,11468,10-04-26,Llamada
7680,61383,09-04-26,Correo
3020,26878,11-04-26,Llamada
8523,57759,10-04-26,SMS
4293,91558,10-04-26,Llamada
1606,14363,10-04-26,Correo
9199,90074,11-04-26,Visita Domiciliaria
9128,24036,11-04-26,SMS
8310,22842,09-04-26,Llamada
4367,99129,09-04-26,SMS
1002,69094,09-04-26,Llamada
5517,55505,10-04-26,Correo
9421,41232,09-04-26,Llamada
4464,58328,11-04-26,SMS
2119,23015,11-04-26,Correo
5717,16778,10-04-26,Visita Domiciliaria
7978,14054,09-04-26,Visita Domiciliaria
1301,93610,10-04-26,Correo
3443,83282,10-04-26,Correo
4520,93324,09-04-26,Visita Domiciliaria
1635,23595,09-04-26,Llamada
3121,33590,11-04-26,Correo
7948,17123,09-04-26,Llamada
1721,33955,11-04-26,Correo
2389,21805,11-04-26,Correo
8621,58041,11-04-26,Visita Domiciliaria
8123,78344,10-04-26,SMS
9403,56346,09-04-26,Llamada
7432,40172,11-04-26,Llamada
1857,48699,09-04-26,Visita Domiciliaria
9538,55779,11-04-26,SMS
5775,14624,10-04-26,Visita Domiciliaria
5275,25731,10-04-26,Correo
3774,11859,10-04-26,SMS
6620,83690,09-04-26,Llamada
9661,73203,10-04-26,Correo
2274,33133,09-04-26,Llamada
9701,81551,09-04-26,Correo
6463,97855,10-04-26,Llamada
9526,68510,09-04-26,Llamada
1808,67767,10-04-26,Correo
9263,99084,10-04-26,Llamada
6961,97377,11-04-26,SMS
4709,10609,11-04-26,Llamada
7530,22760,09-04-26,Visita Domiciliaria
9411,50295,09-04-26,SMS
4916,27612,09-04-26,SMS
1931,43266,09-04-26,Visita Domiciliaria
4677,79422,09-04-26,SMS
6225,74348,09-04-26,Llamada
1789,18989,11-04-26,SMS
9137,45294,11-04-26,Correo
4424,61860,09-04-26,Visita Domiciliaria
5259,44494,09-04-26,SMS
3993,40776,11-04-26,Correo
2229,13292,10-04-26,SMS
3768,49482,10-04-26,Correo
8901,74063,11-04-26,Correo
2114,55521,09-04-26,SMS
3050,90629,10-04-26,Correo
2729,63215,11-04-26,Correo
3912,19909,11-04-26,Visita Domiciliaria
2373,43751,10-04-26,Correo
1064,10640,11-04-26,Llamada
9360,72853,11-04-26,Correo
8711,62403,09-04-26,SMS
2775,80754,10-04-26,Correo
9478,78050,10-04-26,SMS
1266,36779,09-04-26,Llamada
8810,89349,10-04-26,Llamada
7888,47618,09-04-26,Llamada
7053,34506,09-04-26,Llamada
8398,26776,10-04-26,Visita Domiciliaria
5531,91357,09-04-26,Correo
7283,68150,11-04-26,Visita Domiciliaria
3135,39042,09-04-26,SMS
2965,69275,11-04-26,Llamada
8109,81843,11-04-26,Visita Domiciliaria
4134,27969,11-04-26,Correo
2197,42354,09-04-26,SMS
5241,14659,10-04-26,SMS
6896,98077,11-04-26,Llamada
7167,82270,11-04-26,Llamada
8928,47652,10-04-26,Visita Domiciliaria
1212,47441,10-04-26,Visita Domiciliaria
9864,31586,10-04-26,Correo
5647,70975,10-04-26,SMS
4477,69856,09-04-26,SMS
1739,13774,10-04-26,Correo
7599,81215,10-04-26,Visita Domiciliaria
6592,71099,09-04-26,Correo
1819,22307,11-04-26,SMS
4139,95223,11-04-26,SMS
4775,96893,10-04-26,Correo
3976,70360,10-04-26,Llamada
4705,87826,11-04-26,Correo
9129,25766,09-04-26,Correo
5654,83887,09-04-26,Llamada
4008,35914,10-04-26,Correo
8975,22004,09-04-26,SMS
3419,55266,10-04-26,Correo
5684,93151,09-04-26,Llamada
9241,90890,09-04-26,Llamada
8474,37715,10-04-26,Llamada
3760,20952,09-04-26,Visita Domiciliaria
7986,64892,09-04-26,Correo
6837,23282,11-04-26,Llamada
8533,41509,10-04-26,Llamada
7177,65568,11-04-26,Llamada
2375,88397,10-04-26,Visita Domiciliaria
2296,40505,09-04-26,Llamada
4998,15242,09-04-26,Llamada
6103,52741,10-04-26,Correo
7550,65186,11-04-26,Visita Domiciliaria
8948,54862,11-04-26,Llamada
8002,84293,09-04-26,SMS
6258,26199,09-04-26,Llamada
6971,60373,09-04-26,Llamada
7903,30600,10-04-26,Correo
8915,61573,09-04-26,Correo
3719,18080,09-04-26,Llamada
1325,39915,10-04-26,Visita Domiciliaria
8576,97635,10-04-26,Llamada
4015,69679,09-04-26,SMS
1489,46716,09-04-26,Visita Domiciliaria
7444,19267,11-04-26,Visita Domiciliaria
5133,31299,10-04-26,Correo
3924,31098,10-04-26,Visita Domiciliaria
1447,93909,11-04-26,SMS
1284,23541,11-04-26,Visita Domiciliaria
4715,37665,10-04-26,SMS
2519,45530,11-04-26,SMS
7363,53212,09-04-26,SMS
8391,46420,10-04-26,Llamada
3064,75401,09-04-26,SMS
3171,66487,11-04-26,Correo
6367,54761,10-04-26,Llamada
4379,75855,09-04-26,SMS
2317,51118,09-04-26,Correo
4700,19200,10-04-26,Llamada
2475,10822,10-04-26,Correo
4550,38356,11-04-26,Llamada
6874,62839,11-04-26,Correo
8499,89147,10-04-26,SMS
6941,74992,10-04-26,Llamada
6605,39075,11-04-26,SMS
7046,70473,09-04-26,Visita Domiciliaria
7997,63892,09-04-26,Llamada
2508,15250,10-04-26,Llamada
4799,41780,09-04-26,Llamada
1111,77791,09-04-26,Visita Domiciliaria
8767,28743,10-04-26,SMS
3966,65256,10-04-26,Correo
6693,16309,10-04-26,Llamada
5978,42607,10-04-26,Correo
4191,24429,11-04-26,Correo
1272,25700,09-04-26,SMS
1645,25596,11-04-26,Llamada
2622,58579,09-04-26,SMS
2763,71009,09-04-26,Visita Domiciliaria
8510,20847,11-04-26,Llamada
9821,38209,11-04-26,Visita Domiciliaria
5410,95160,09-04-26,Visita Domiciliaria
1552,13197,10-04-26,SMS
9149,23089,11-04-26,Visita Domiciliaria
7994,51900,09-04-26,Visita Domiciliaria
2671,74415,09-04-26,Llamada
8969,83500,09-04-26,Correo
7998,82121,11-04-26,SMS
7364,50055,10-04-26,SMS
3289,97539,09-04-26,Correo
8994,77669,11-04-26,Llamada
5980,80316,11-04-26,Visita Domiciliaria
9445,96830,11-04-26,Llamada
4036,60567,10-04-26,SMS
4784,83848,09-04-26,SMS
6615,86412,10-04-26,Visita Domiciliaria
1527,99206,09-04-26,Correo
9000,12971,10-04-26,Llamada
9394,74233,10-04-26,SMS
1750,67216,11-04-26,Visita Domiciliaria
6655,62713,11-04-26,Correo
3178,53052,11-04-26,Visita Domiciliaria
9568,91945,09-04-26,Visita Domiciliaria
9768,16913,09-04-26,Visita Domiciliaria
1215,76943,09-04-26,Llamada
3186,35277,09-04-26,Visita Domiciliaria
6713,82320,09-04-26,Correo
9710,10294,11-04-26,Llamada
7726,58129,11-04-26,SMS
1362,55050,11-04-26,SMS
2289,69099,10-04-26,Correo
3903,17891,11-04-26,SMS
8448,20615,11-04-26,Visita Domiciliaria
8105,68297,09-04-26,SMS
7417,65825,09-04-26,Llamada
9117,95123,11-04-26,Llamada
2892,88637,11-04-26,SMS
7406,55154,09-04-26,Llamada
6929,92215,11-04-26,Visita Domiciliaria
9801,62754,10-04-26,Llamada
3429,96856,09-04-26,Visita Domiciliaria
8303,77147,11-04-26,Correo
8254,66503,11-04-26,SMS
2228,15425,09-04-26,Llamada
9651,13557,11-04-26,Correo
4743,94692,10-04-26,Llamada
3115,42782,09-04-26,SMS
8540,90006,11-04-26,SMS
1737,66468,09-04-26,Visita Domiciliaria
5412,45443,10-04-26,Visita Domiciliaria
4975,53957,09-04-26,Visita Domiciliaria
6614,71974,09-04-26,Correo
2319,87611,11-04-26,Correo
1187,46918,10-04-26,Visita Domiciliaria
1543,47331,11-04-26,SMS
9537,29647,10-04-26,Visita Domiciliaria
1249,76864,11-04-26,Visita Domiciliaria
3677,59791,11-04-26,SMS
5145,31431,09-04-26,Correo
7017,14726,09-04-26,Correo
9058,31713,10-04-26,Visita Domiciliaria
9473,62222,09-04-26,Visita Domiciliaria
2592,16184,09-04-26,Llamada
3158,92769,11-04-26,SMS
5697,76422,10-04-26,Llamada
5099,46766,09-04-26,Llamada
5324,31599,11-04-26,Visita Domiciliaria
7946,37743,09-04-26,Correo
2677,11798,11-04-26,SMS
3213,96002,09-04-26,Visita Domiciliaria
2637,17561,09-04-26,SMS
4238,57013,09-04-26,Visita Domiciliaria
4745,40791,10-04-26,Visita Domiciliaria
9512,81096,09-04-26,Llamada
5819,97790,10-04-26,SMS
1392,93976,10-04-26,Llamada
8240,19611,11-04-26,Llamada
9925,88122,11-04-26,SMS
1110,72127,10-04-26,Llamada
4925,84374,10-04-26,Llamada
8491,15225,11-04-26,SMS
4228,74455,10-04-26,Llamada
7251,74021,10-04-26,Correo
3042,16650,11-04-26,SMS
8737,75099,10-04-26,Correo
1993,70624,10-04-26,Llamada
1802,95002,11-04-26,Visita Domiciliaria
8923,48165,10-04-26,Llamada
7006,11915,09-04-26,SMS
3675,27145,10-04-26,Visita Domiciliaria
3922,65087,09-04-26,Visita Domiciliaria
8195,10098,09-04-26,Visita Domiciliaria
4777,77917,11-04-26,Llamada
2788,85638,10-04-26,Visita Domiciliaria
2603,57835,11-04-26,Correo
9127,62934,10-04-26,Visita Domiciliaria
9160,89821,09-04-26,Correo
8386,39510,09-04-26,Correo
4896,60875,10-04-26,SMS
5936,84679,09-04-26,Llamada
3423,81502,11-04-26,SMS
1705,44162,11-04-26,Visita Domiciliaria
3049,75658,10-04-26,SMS
2590,76236,11-04-26,SMS
8880,83237,11-04-26,SMS
4342,24778,11-04-26,Visita Domiciliaria
2466,62404,11-04-26,Llamada
7345,89265,11-04-26,Llamada
8231,25278,11-04-26,SMS
3721,60608,09-04-26,SMS
2939,94481,11-04-26,Llamada
7556,72236,09-04-26,SMS
6640,63128,10-04-26,Visita Domiciliaria
6207,94907,10-04-26,Correo
3855,60993,10-04-26,Llamada
7415,28859,10-04-26,Visita Domiciliaria
3506,67756,09-04-26,Correo
9692,71548,10-04-26,Correo
7575,26024,10-04-26,Correo
2156,94635,10-04-26,Visita Domiciliaria
9162,95407,09-04-26,Llamada
9828,54852,10-04-26,Llamada
8078,36071,09-04-26,Llamada
3573,57632,10-04-26,Visita Domiciliaria
3579,43407,10-04-26,SMS
9758,35001,09-04-26,Visita Domiciliaria
1125,61967,09-04-26,SMS
5781,73433,09-04-26,Llamada
6938,53391,11-04-26,Visita Domiciliaria
9376,32457,11-04-26,Correo
7564,64247,09-04-26,Correo
2335,35155,11-04-26,SMS
6455,66900,11-04-26,Correo
4912,71598,09-04-26,Llamada
8152,83486,09-04-26,SMS
4449,43786,09-04-26,Llamada
3615,34978,11-04-26,Llamada
9383,37557,09-04-26,Llamada
7235,71042,11-04-26,SMS
4305,81703,10-04-26,Llamada
5662,22733,11-04-26,Correo
6351,57433,09-04-26,Llamada
9081,19543,09-04-26,Visita Domiciliaria
2506,23888,10-04-26,SMS
9942,86106,09-04-26,Llamada
2278,31451,11-04-26,Visita Domiciliaria
1874,58544,11-04-26,SMS
3614,48975,09-04-26,Visita Domiciliaria
8725,45781,09-04-26,Correo
4562,67357,11-04-26,SMS
7231,85690,11-04-26,Visita Domiciliaria
2536,65546,09-04-26,SMS
3034,66821,09-04-26,SMS
8222,99886,10-04-26,SMS
9533,51674,09-04-26,Visita Domiciliaria
9437,99512,09-04-26,SMS
9986,58694,11-04-26,Llamada
6508,90141,11-04-26,Llamada
4939,88154,11-04-26,SMS
9959,10458,11-04-26,Llamada
1649,76494,09-04-26,Correo
2182,28499,09-04-26,Visita Domiciliaria
5681,45879,09-04-26,Visita Domiciliaria
5402,85113,10-04-26,Llamada
5772,56399,09-04-26,Visita Domiciliaria
1146,91836,10-04-26,SMS
5608,65427,11-04-26,Correo
2598,97639,10-04-26,Llamada
6863,35837,11-04-26,Visita Domiciliaria
9569,96080,10-04-26,Visita Domiciliaria
1403,31654,10-04-26,Llamada
2350,60244,10-04-26,SMS
9197,43717,09-04-26,SMS
8853,74996,11-04-26,Correo
7713,99639,09-04-26,SMS
6353,68917,10-04-26,Llamada
3052,65046,11-04-26,SMS
4668,88106,09-04-26,SMS
9299,82160,10-04-26,Llamada
7928,81381,10-04-26,Visita Domiciliaria
2351,51111,09-04-26,SMS
3897,17283,11-04-26,Correo
1270,83636,09-04-26,Correo
8616,27060,10-04-26,Correo
3738,37107,09-04-26,Llamada
6884,29412,11-04-26,Llamada
5292,93775,10-04-26,Llamada
1607,33910,09-04-26,Llamada
4924,19111,09-04-26,SMS
2476,34312,09-04-26,Correo
6049,75946,11-04-26,Visita Domiciliaria
6578,93128,10-04-26,Visita Domiciliaria
3368,73893,09-04-26,Llamada
9505,87132,10-04-26,SMS
2009,99301,11-04-26,SMS
3124,61049,10-04-26,Visita Domiciliaria
6355,58280,10-04-26,SMS
6747,57680,10-04-26,SMS
8553,23393,11-04-26,SMS
4415,74975,09-04-26,Correo
8494,29659,10-04-26,SMS
8361,70451,11-04-26,SMS
4203,44416,09-04-26,Correo
9123,80379,11-04-26,Visita Domiciliaria
1048,91978,09-04-26,SMS
3492,66786,10-04-26,Llamada
2957,45027,09-04-26,Visita Domiciliaria
9324,20545,10-04-26,Correo
2737,97637,11-04-26,SMS
7097,97474,10-04-26,Correo
9868,29958,10-04-26,Llamada
8584,49083,11-04-26,Visita Domiciliaria
9429,78421,09-04-26,Visita Domiciliaria
9975,24708,10-04-26,SMS
5518,48078,10-04-26,Visita Domiciliaria
7617,49734,09-04-26,Correo
8403,75409,09-04-26,Visita Domiciliaria
4148,90820,11-04-26,Llamada
3848,91024,09-04-26,Visita Domiciliaria
8996,43587,11-04-26,SMS
1204,44570,10-04-26,Correo
7748,29852,11-04-26,SMS
6352,41510,10-04-26,Llamada
9103,37779,11-04-26,Llamada
9276,25665,09-04-26,SMS
2283,79740,10-04-26,SMS
7426,65555,11-04-26,SMS
3626,48782,11-04-26,Llamada
1140,66871,11-04-26,Correo
2144,74085,09-04-26,Llamada
4214,11591,09-04-26,Llamada
6423,22759,11-04-26,Correo
4575,48123,09-04-26,Llamada
6514,11811,10-04-26,Correo
1884,49528,10-04-26,Visita Domiciliaria
7613,44163,11-04-26,Visita Domiciliaria
2713,60873,10-04-26,Correo
2232,46407,11-04-26,Visita Domiciliaria
9937,47428,10-04-26,SMS
7784,28241,09-04-26,Visita Domiciliaria
4843,48992,09-04-26,Llamada
1118,58219,11-04-26,SMS
7354,88995,10-04-26,Correo
7412,29615,10-04-26,Correo
1379,35796,11-04-26,Llamada
7797,41024,10-04-26,Visita Domiciliaria
5593,97240,09-04-26,Llamada
3106,12866,10-04-26,Llamada
3153,26612,09-04-26,Llamada
1371,81477,10-04-26,Llamada
5090,95608,10-04-26,Llamada
5429,36241,09-04-26,Llamada
4989,19309,11-04-26,Correo
4432,37444,10-04-26,Correo
3272,31389,09-04-26,SMS
1017,85400,10-04-26,Visita Domiciliaria
6345,87446,09-04-26,Correo
5783,26391,11-04-26,Llamada
1795,48269,10-04-26,Llamada
1170,14625,10-04-26,Llamada
4406,71570,10-04-26,Llamada
8022,57663,11-04-26,SMS
6118,34633,10-04-26,Visita Domiciliaria
4598,28503,09-04-26,SMS
2620,71117,11-04-26,Llamada
1927,10812,10-04-26,Correo
9629,73845,10-04-26,Correo
8677,80818,10-04-26,Llamada
5328,83975,09-04-26,Llamada
2153,11040,11-04-26,Llamada
4061,23091,09-04-26,Visita Domiciliaria
2113,73686,09-04-26,Llamada
4992,15320,11-04-26,Correo
4581,66997,09-04-26,Llamada
8600,42982,09-04-26,Visita Domiciliaria
3139,58801,11-04-26,Visita Domiciliaria
2482,39398,10-04-26,Correo
8013,77024,10-04-26,Visita Domiciliaria
4170,24400,11-04-26,Visita Domiciliaria
9567,11134,10-04-26,Llamada
4505,62867,09-04-26,Visita Domiciliaria
3605,24175,10-04-26,SMS
8908,44015,10-04-26,Llamada
1733,83751,10-04-26,Correo
4592,75936,11-04-26,Llamada
5077,40127,09-04-26,Correo
6792,92789,11-04-26,SMS
7687,65918,11-04-26,Visita Domiciliaria
1234,53775,10-04-26,SMS
9338,50145,09-04-26,SMS
6668,50570,09-04-26,Llamada
6344,69312,09-04-26,Llamada
4210,58173,09-04-26,Visita Domiciliaria
1306,67225,10-04-26,Llamada
7192,26448,11-04-26,SMS
5849,32066,09-04-26,SMS
5742,85979,10-04-26,Correo
2692,43463,09-04-26,Visita Domiciliaria
9653,85997,09-04-26,SMS
3877,44695,10-04-26,Llamada
5868,60917,09-04-26,Visita Domiciliaria
4517,32573,11-04-26,Correo
8192,98979,09-04-26,Visita Domiciliaria
1160,22626,11-04-26,Llamada
5844,43528,11-04-26,Llamada
5041,18613,10-04-26,Visita Domiciliaria
1994,70424,10-04-26,Visita Domiciliaria
9105,68758,11-04-26,SMS
7544,73458,11-04-26,SMS
4965,19053,10-04-26,Visita Domiciliaria
5053,56367,09-04-26,SMS
6310,95200,10-04-26,SMS
5548,59053,10-04-26,Visita Domiciliaria
8482,63539,10-04-26,SMS
1332,84415,09-04-26,Llamada
2551,29802,11-04-26,Llamada
7210,32584,10-04-26,Llamada
6414,61157,11-04-26,Visita Domiciliaria
6921,26571,10-04-26,SMS
4242,43591,10-04-26,Visita Domiciliaria
4864,82954,09-04-26,Visita Domiciliaria
7989,89511,11-04-26,Llamada
8319,60297,10-04-26,Visita Domiciliaria
4031,81325,09-04-26,Llamada
5559,17796,09-04-26,Llamada
4792,26451,11-04-26,Llamada
2984,49666,10-04-26,Correo
1478,98336,11-04-26,Visita Domiciliaria
1099,22933,09-04-26,SMS
5382,48595,10-04-26,Llamada
4039,73425,09-04-26,SMS
1745,20453,11-04-26,SMS
3189,67773,11-04-26,SMS
3736,48819,11-04-26,Correo
3002,76009,09-04-26,Correo
3697,19137,09-04-26,Llamada
9358,51503,09-04-26,SMS
9357,71576,11-04-26,SMS
7764,49148,10-04-26,SMS
5391,26262,11-04-26,Correo
7389,51277,10-04-26,Correo
3815,80945,10-04-26,Visita Domiciliaria
5209,34115,11-04-26,Llamada
6220,13501,10-04-26,SMS
4521,99274,11-04-26,Llamada
6105,95780,10-04-26,Llamada
1124,75093,10-04-26,Llamada
4318,41237,10-04-26,Correo
9875,11997,09-04-26,Correo
4718,92198,11-04-26,SMS
4186,10227,09-04-26,Correo
4532,91118,11-04-26,Correo
8354,87152,09-04-26,SMS
2882,36865,11-04-26,Llamada
2587,85362,11-04-26,Llamada
3447,81638,11-04-26,Visita Domiciliaria
9354,14906,11-04-26,Llamada
6227,82598,11-04-26,Llamada
2595,67873,09-04-26,Llamada
5220,45737,11-04-26,Correo
3062,86762,09-04-26,Correo
3841,68514,10-04-26,Visita Domiciliaria
8662,19703,10-04-26,Visita Domiciliaria
4330,28168,11-04-26,Correo
1431,73437,10-04-26,Visita Domiciliaria
6020,67220,09-04-26,Visita Domiciliaria
9233,83521,10-04-26,Correo
2037,52290,11-04-26,Correo
3810,43073,09-04-26,Llamada
2681,40144,10-04-26,Visita Domiciliaria
6752,37905,11-04-26,SMS
2230,59307,09-04-26,Correo
1975,20627,10-04-26,Llamada
1831,82628,10-04-26,Correo
5115,66943,09-04-26,Llamada
6730,87285,09-04-26,Llamada
1032,10775,10-04-26,Visita Domiciliaria
8505,47863,09-04-26,Visita Domiciliaria
3264,75642,10-04-26,Llamada
4687,58252,11-04-26,Llamada
3309,12149,09-04-26,Visita Domiciliaria
1984,23650,11-04-26,Llamada
4149,76075,10-04-26,Visita Domiciliaria
8891,50266,09-04-26,SMS
6653,36700,11-04-26,Correo
9582,22691,11-04-26,Correo
7137,56350,10-04-26,Llamada
2347,22435,09-04-26,Llamada
1989,39163,11-04-26,Visita Domiciliaria
7080,37577,11-04-26,Correo
6544,77364,10-04-26,Llamada
7631,60713,11-04-26,SMS
8610,33697,11-04-26,Visita Domiciliaria
4151,67540,11-04-26,Visita Domiciliaria
1042,12021,11-04-26,Correo
2205,23616,10-04-26,Llamada
2669,74234,10-04-26,Llamada
4676,76002,11-04-26,Visita Domiciliaria
5798,15017,11-04-26,Llamada
1314,89376,09-04-26,Correo
8568,57227,10-04-26,Visita Domiciliaria
3271,56406,10-04-26,Visita Domiciliaria
5488,86352,10-04-26,Correo
9285,91934,11-04-26,SMS
1563,36462,11-04-26,Llamada
3969,74545,10-04-26,SMS
9931,68243,10-04-26,SMS
7524,60436,11-04-26,Llamada
7666,10508,09-04-26,Correo
7598,37033,10-04-26,Llamada
5346,48978,11-04-26,Correo
3304,46504,11-04-26,Visita Domiciliaria
6168,13357,11-04-26,Llamada
4127,56123,11-04-26,Visita Domiciliaria
6839,60022,10-04-26,Llamada
8803,56624,10-04-26,Visita Domiciliaria
1247,74743,09-04-26,Llamada
8624,27920,11-04-26,SMS
9132,34190,09-04-26,SMS
3403,76727,11-04-26,SMS
3582,92603,09-04-26,Llamada
3243,88362,11-04-26,Llamada
1257,87005,09-04-26,Correo
2456,27414,09-04-26,Llamada
8300,50272,10-04-26,Correo
1415,55284,10-04-26,Llamada
5679,67211,09-04-26,SMS
5937,57635,09-04-26,SMS
4512,38830,09-04-26,SMS
4740,40006,11-04-26,Llamada
3522,32164,10-04-26,Visita Domiciliaria
3381,14684,09-04-26,SMS
3280,22981,09-04-26,Visita Domiciliaria
5256,24275,10-04-26,Llamada
5371,57600,09-04-26,SMS
3770,34047,11-04-26,Visita Domiciliaria
8758,21967,11-04-26,Correo
2345,53053,09-04-26,Llamada
6308,26651,09-04-26,Llamada
1254,89056,11-04-26,Visita Domiciliaria
5935,24272,10-04-26,Correo
2932,35603,09-04-26,SMS
8127,26086,11-04-26,Visita Domiciliaria
1776,99883,10-04-26,SMS
7357,88025,11-04-26,Correo
8933,96204,10-04-26,Visita Domiciliaria
2828,42949,10-04-26,Llamada
4048,95625,09-04-26,Correo
8400,75440,09-04-26,Visita Domiciliaria
4419,98418,09-04-26,Llamada
7387,96275,10-04-26,SMS
2983,33962,10-04-26,Visita Domiciliaria
7164,52509,09-04-26,Visita Domiciliaria
8773,88022,11-04-26,Llamada
3398,17840,11-04-26,Correo
5116,44523,09-04-26,Visita Domiciliaria
5363,12496,09-04-26,Correo
3508,57886,10-04-26,Visita Domiciliaria
3885,27292,09-04-26,Visita Domiciliaria
8117,70206,11-04-26,Correo
5033,21275,10-04-26,Llamada
4727,51386,10-04-26,Llamada
3125,93999,11-04-26,Llamada
6943,32440,09-04-26,Visita Domiciliaria
5601,89662,11-04-26,Visita Domiciliaria
3489,44822,10-04-26,Llamada
6812,19331,09-04-26,SMS
9053,81960,09-04-26,Correo
6056,53082,10-04-26,Correo
9308,15742,11-04-26,Correo
9520,20865,10-04-26,Visita Domiciliaria
2641,38857,09-04-26,Visita Domiciliaria
5055,49596,10-04-26,Llamada
5474,51089,10-04-26,Visita Domiciliaria
8057,88626,09-04-26,Llamada
3858,95285,10-04-26,Llamada
3687,82053,10-04-26,Correo
8958,21401,10-04-26,SMS
9444,47461,11-04-26,SMS
9235,20173,10-04-26,SMS
6317,16312,11-04-26,Llamada
7896,54801,11-04-26,SMS
1804,47114,10-04-26,Correo
7285,31009,11-04-26,SMS
9971,10926,10-04-26,Correo
6718,29850,10-04-26,Llamada
1351,83222,11-04-26,Correo
4818,51125,10-04-26,SMS
1365,45610,09-04-26,SMS
4836,49864,09-04-26,Llamada
2924,42671,09-04-26,Correo
4585,86076,09-04-26,Visita Domiciliaria
7218,44271,09-04-26,Correo
8786,47009,11-04-26,Correo
9399,78015,10-04-26,SMS
9066,54760,09-04-26,SMS
8932,79414,09-04-26,Visita Domiciliaria
8692,34542,09-04-26,Llamada
3236,38384,09-04-26,SMS
1774,52793,09-04-26,Correo
4980,74177,11-04-26,Llamada
4323,87545,11-04-26,Correo
1810,37539,10-04-26,Correo
7641,61947,10-04-26,Visita Domiciliaria
6712,39407,11-04-26,SMS
5759,48815,09-04-26,Correo
3242,82462,11-04-26,Correo
5897,65612,10-04-26,Visita Domiciliaria
7837,63214,11-04-26,Correo
7004,56774,10-04-26,Correo
6370,82002,09-04-26,Correo
1851,17690,09-04-26,Llamada
6223,41077,10-04-26,SMS
1585,68081,09-04-26,Correo
1211,87903,09-04-26,SMS
7449,40546,09-04-26,Visita Domiciliaria
1497,24423,09-04-26,Llamada
6199,12068,11-04-26,Correo
7489,78265,11-04-26,Visita Domiciliaria
2925,90714,09-04-26,SMS
6766,83440,11-04-26,Correo
5302,25476,09-04-26,Correo
2963,16894,11-04-26,SMS
1775,77916,10-04-26,Llamada
9998,58556,09-04-26,Visita Domiciliaria
8465,33555,11-04-26,Llamada
4675,56339,10-04-26,SMS
6316,70280,11-04-26,Visita Domiciliaria
2851,53428,11-04-26,Llamada
8776,58804,10-04-26,SMS
4591,77353,11-04-26,SMS
6481,21827,11-04-26,Visita Domiciliaria
2311,44115,10-04-26,Llamada
7041,24856,10-04-26,Correo
4120,63917,10-04-26,Correo
4730,16332,10-04-26,Correo
7703,25372,09-04-26,Correo
1482,91592,10-04-26,Visita Domiciliaria
5643,45787,10-04-26,Llamada
6478,43966,11-04-26,Correo
8287,72444,11-04-26,Correo
5903,31837,11-04-26,Correo
3544,90585,10-04-26,Visita Domiciliaria
3892,95077,10-04-26,Visita Domiciliaria
5062,51281,11-04-26,Correo
1697,84587,10-04-26,Visita Domiciliaria
6642,96359,09-04-26,Visita Domiciliaria
2952,62739,11-04-26,Correo
8676,12926,11-04-26,Llamada
5511,26505,09-04-26,Visita Domiciliaria
2440,39260,11-04-26,Visita Domiciliaria
