id_Mora,id_producto_activo,fecha_inicio_mora,capital_vencido,interes_mora,estado_mora
55457,13779,05-04-26,1288200.40516,8491724.6274,Activa
14147,56218,11-04-26,2525109.0209741946,22243412.2621116,En gestion
47384,51844,03-04-26,10239.71270180932,134011.344116172,Liquidada
36019,55484,31-03-26,2124383.58355282,21665485.744844,Activa
17195,49136,10-04-26,2110169.8144025,14261837.39253,Activa
81106,45473,03-04-26,3868562.8988735154,52913887.691279784,Activa
43512,36692,02-04-26,11550166.32573332,154714885.7359998,En gestion
72315,46415,04-04-26,902808.487947,11203570.5144,Liquidada
33291,75606,31-03-26,4600212.90719264,42330431.8649312,Activa
46782,86599,01-04-26,38267.64692660837,162097.87408415042,Activa
85085,87363,03-04-26,5701233.959889999,77809422.75299999,En gestion
18168,67783,31-03-26,801473.4028474862,10631155.00577064,Activa
81003,17423,06-04-26,5007511.3147,18344198.29,Liquidada
82337,88661,05-04-26,5104714.7588217,11607530.60046,Activa
71392,27610,05-04-26,6546890.58021846,71379094.877375,Activa
56738,67568,08-04-26,253578.2404,1417429.206,Liquidada
17579,82423,04-04-26,926060.7180207792,8138482.998716401,Liquidada
10918,15445,04-04-26,2456958.879194,14652947.53791,Liquidada
98849,15863,06-04-26,1538666.053443855,12327591.48712812,Activa
14476,33312,09-04-26,10927609.467437,115546193.9478,Activa
24942,73334,04-04-26,10341486.9051632,84373191.74981,En gestion
42076,21502,09-04-26,426289.6007549822,2461348.0318017597,Liquidada
22180,25534,31-03-26,663739.8357299999,2487780.475,Liquidada
40573,43575,06-04-26,1088174.7311,8061978.369999999,Activa
10804,92025,08-04-26,3771580.332546,33725907.982080005,Activa
94371,56348,05-04-26,3822333.527487484,4766526.3110704,En gestion
18343,79620,10-04-26,6765266.2148,61305203.322000004,En gestion
74561,19214,03-04-26,2028564.437809248,21941904.250768002,En gestion
43714,64321,11-04-26,1316774.8741580131,14799544.416183358,En gestion
54333,20506,04-04-26,17006794.972475644,191506931.0884008,Liquidada
60576,90029,04-04-26,211035.37643,1797053.9619999998,Liquidada
90033,96998,08-04-26,2029513.69517,24006472.591000002,En gestion
21612,40800,11-04-26,959338.53255,7493386.815,Liquidada
96610,97289,03-04-26,4428826.92473,50477551.179000005,Activa
13862,16436,31-03-26,3627714.800895256,47612612.21448681,Liquidada
22971,75151,03-04-26,706240.0279999999,2202134.264,Activa
43353,27709,01-04-26,877323.8277313539,9205370.434896475,Liquidada
53513,73783,01-04-26,16646.304290656,152217.86119959998,Activa
90430,95409,09-04-26,5692556.048633601,37891234.58692001,En gestion
29732,86886,04-04-26,7389901.638287732,57395558.304752104,Activa
49904,61593,01-04-26,468449.4223153939,4527390.759183601,Activa
22558,58246,02-04-26,149385.5351168348,1946337.18119542,Liquidada
88076,91976,10-04-26,9169720.56635,112450795.55999999,Liquidada
71212,14627,01-04-26,2411880.7301129205,30733673.1658595,Activa
50816,53674,02-04-26,17889186.198124997,116256924.75,En gestion
66425,80257,01-04-26,16935728.97549,226360729.28000003,En gestion
91042,93639,07-04-26,5707440.84220904,72255016.916424,Liquidada
57328,25803,11-04-26,161159.9080791532,1551271.882624452,En gestion
87891,72317,03-04-26,761699.4116049699,9948043.088604,Activa
65038,55590,02-04-26,1552469.329945,18372671.557396,Liquidada
54267,62944,08-04-26,32051957.989664,129965640.62319998,En gestion
58864,13282,03-04-26,7659639.633077681,74606534.9791968,Activa
65630,88481,08-04-26,209638.7855,2735158.477,En gestion
27510,93172,08-04-26,23033393.370044447,108689812.32905199,En gestion
80422,99579,08-04-26,2814863.999462,35795334.7923,En gestion
40539,69817,03-04-26,1372272.0716785076,14459866.257693,Activa
31086,93735,10-04-26,3234136.87575,30209640.12,Liquidada
22688,96913,10-04-26,10515118.529403783,134705930.9273854,En gestion
77051,45270,06-04-26,3636669.9676288897,47116393.294039495,En gestion
40156,18956,05-04-26,2389676.175888,16364086.888319999,En gestion
71934,63162,10-04-26,14007338.54622,108888353.574,Liquidada
37006,46512,09-04-26,8540151.113640001,106668041.62400001,En gestion
26677,44919,08-04-26,6775795.667048,62765701.226399995,En gestion
96357,61157,08-04-26,9539444.0881766,126383848.7868024,Activa
50676,69283,01-04-26,8262527.38992,89350264.00299999,Liquidada
23028,84948,07-04-26,1782871.972956,8820323.9982,En gestion
53856,75525,09-04-26,2555821.354864,26633746.88,Activa
15227,51967,03-04-26,926839.12294157,10796098.003813501,Activa
54251,22670,01-04-26,1153811.3391385567,13171867.7520808,Liquidada
53754,27327,03-04-26,7026886.970020001,36805543.69,En gestion
20200,15904,02-04-26,10469329.185607,99671527.1538,Liquidada
63213,12134,05-04-26,306219.710171988,3761641.0820388,En gestion
59380,16891,04-04-26,8777339.550863888,112969634.1197122,En gestion
23027,89726,01-04-26,13799448.392679997,177972555.54599997,Activa
36192,10568,09-04-26,451038.6188523001,4228540.10903,Liquidada
98299,89993,03-04-26,6893577.44646211,42095691.849694155,En gestion
96415,52823,10-04-26,1635678.8289908965,12548113.9470324,En gestion
34573,39785,07-04-26,1660615.642902581,5145718.2572315,Liquidada
48678,40968,07-04-26,669975.40241,3678563.484,Liquidada
85228,88134,06-04-26,3934248.4891758,28781285.087637,Liquidada
61523,17005,03-04-26,7903248.554990342,66823486.1635006,Activa
47085,85812,08-04-26,2916611.83486464,34115039.25784,Liquidada
26189,34988,31-03-26,1589277.654638589,1763251.8329204202,Activa
84511,15846,03-04-26,3477465.2474836004,31921043.33342,Liquidada
17549,15602,08-04-26,14653905.33316216,155820143.8680323,Liquidada
53962,74421,05-04-26,21290502.7085,139943191.9275,En gestion
40730,32202,02-04-26,25958.793465,277033.615,Activa
42262,77221,01-04-26,3394176.3407,22056438.599999998,Liquidada
29139,31596,31-03-26,17764750.77503,196401727.78199998,Liquidada
34779,52933,03-04-26,1049217.69148822,12960598.646267999,Liquidada
16685,16987,06-04-26,257736.81871262,561254.384311,Activa
84056,19739,31-03-26,962914.97276,9783894.974000001,Liquidada
20640,33268,03-04-26,4279536.996127155,56374168.891907305,En gestion
92248,59927,06-04-26,1221805.0827246,8958244.97016,Liquidada
62700,62636,04-04-26,2778563.45096,28181159.555999998,En gestion
39411,70996,04-04-26,12710905.312659996,163423834.4585,En gestion
86223,73283,31-03-26,227406.6442559,1957799.154465,Liquidada
75439,65137,05-04-26,358813.08412942494,2820723.1851265,En gestion
87420,28570,08-04-26,9740862.110028,64870434.763399996,En gestion
80463,21318,07-04-26,3766056.620217437,47965215.60326157,Liquidada
25007,92253,01-04-26,26509872.36884,213347264.544,En gestion
26061,30239,07-04-26,2502637.027899737,19548080.968320064,En gestion
58907,94116,06-04-26,11088260.980253294,71862521.40301391,Activa
78955,39584,06-04-26,19947728.67995885,238155181.90742922,Liquidada
31453,31366,08-04-26,244859.62209,2531765.3189999997,Liquidada
99265,39712,10-04-26,798627.6875219999,3448541.9597999994,Liquidada
49841,69359,05-04-26,3996578.0235878113,12320612.369376287,Activa
24843,90753,31-03-26,2606051.010305985,16355018.2817376,En gestion
42778,21939,01-04-26,107948.0928483,971879.8923399999,Liquidada
67128,77010,07-04-26,220191.88243848312,1017948.184273824,Liquidada
41705,94608,03-04-26,7294158.86912975,96337285.238883,En gestion
81808,70717,07-04-26,1491626.6270005002,20406166.20399,Activa
42208,81739,06-04-26,1544404.0392,7470897.5879999995,Activa
79500,48409,06-04-26,3986457.66811,33106381.1526,Liquidada
45563,77172,06-04-26,2890582.120862199,33848332.58834637,En gestion
84976,77022,05-04-26,110555.63980263998,1365879.798634,Liquidada
20371,84037,08-04-26,1270642.23549815,13422435.15717,Activa
26152,73204,05-04-26,16255017.829495676,123809718.09872751,Activa
65957,81513,06-04-26,2075426.06285718,28066070.8928577,Liquidada
51283,76739,11-04-26,2265607.81391,21995415.875,Activa
20996,47005,07-04-26,2456141.42575,30733576.799999997,Liquidada
85114,11563,01-04-26,17555019.68186205,137717618.257025,En gestion
53084,28910,11-04-26,5583230.327933373,13816192.37044014,Activa
34427,96038,07-04-26,6360940.957118968,84040936.88548088,Liquidada
82392,80344,31-03-26,6072032.837169,60080297.7319,En gestion
14657,55472,06-04-26,1664039.52192576,21501530.5788864,Activa
78126,27115,05-04-26,463297.386832,4242782.869,Activa
55897,17003,11-04-26,14296908.719656952,188011264.44944283,Activa
71314,64112,11-04-26,1295343.44586378,6832654.776444001,En gestion
62031,81332,11-04-26,10983301.426464573,112543822.08754098,Activa
45101,50781,11-04-26,4127829.70188645,11262329.297877,Liquidada
36390,15350,04-04-26,1927113.5714164,13267419.68808,En gestion
41508,56406,05-04-26,1906406.040746178,10628381.23384963,Activa
81152,70511,06-04-26,5685947.22451,73031654.8755,En gestion
14626,61398,11-04-26,3299210.9784000004,32940451.44,Liquidada
64252,79009,06-04-26,24754767.50264,120428598.63960001,Liquidada
84151,25534,07-04-26,663739.8357299999,2487780.475,Activa
18085,90974,10-04-26,4942605.76017735,62180660.658138394,En gestion
51210,24922,08-04-26,10496401.9245546,144438663.788905,Liquidada
18131,65404,09-04-26,583474.179389,7632714.411900001,En gestion
14570,59511,04-04-26,512046.1684366,6317393.53014,Activa
80811,72371,05-04-26,960868.99214,2963570.5004,Liquidada
65356,49228,03-04-26,1339336.545052,13251709.268,Liquidada
83287,31273,11-04-26,8445309.186709417,97351368.04435661,Liquidada
68807,30829,06-04-26,4616320.493530173,60798110.94011376,Activa
88958,54905,04-04-26,1297648.0540271022,17223733.93948316,En gestion
23699,55603,03-04-26,53464.705396,702054.2646,Liquidada
21794,95021,09-04-26,10384370.58158616,135942300.861584,Liquidada
75004,57615,06-04-26,13536868.15444,184930024.054,Activa
44409,36405,31-03-26,1359000.7455042,14224406.055869998,Activa
71505,71288,07-04-26,1619567.1804915,11183352.779718,Liquidada
51264,90409,01-04-26,441305.2704048075,5551754.527495748,Activa
84734,37034,06-04-26,7721049.40865184,97017300.047708,Activa
50978,25869,31-03-26,9475120.77192,56508250.378800005,Liquidada
80151,77196,10-04-26,3691901.97989171,46448731.347789645,Liquidada
76098,95686,06-04-26,2793747.578404976,30433278.425150394,Activa
53342,82833,06-04-26,4810018.80600725,63387211.538875,Liquidada
50797,32160,04-04-26,1733310.4798740402,20008455.232428,Liquidada
53139,81763,07-04-26,355911.7568,3786735.552,Liquidada
49719,10086,01-04-26,1147543.13069,11186350.31,Liquidada
50806,59467,04-04-26,4823396.388444999,59039262.894499995,Activa
53981,28181,04-04-26,1427255.678732064,17354517.49816272,Liquidada
19492,89094,01-04-26,1997939.518666,16435839.0798,En gestion
33564,92324,01-04-26,227663.41669200003,2597219.9847999997,Activa
56782,63050,02-04-26,10980852.842,142714605.66399997,En gestion
33340,41183,31-03-26,2655603.29993,31163283.264,Activa
41634,25917,06-04-26,1756137.417196,13107606.7068,Activa
99490,37326,01-04-26,32158422.923903704,196468697.94702002,En gestion
98935,92629,03-04-26,5598559.370724601,75864439.137352,Liquidada
44203,26940,08-04-26,9211321.77114,119936043.30399999,Activa
64780,70646,06-04-26,5135865.830147506,17172801.750469495,Activa
96720,92317,08-04-26,6639339.19654012,63421490.419524,Activa
55233,75924,31-03-26,459767.0660281,3116374.42068,En gestion
26814,75543,05-04-26,22074731.56932096,299411229.6211971,Liquidada
57874,13853,03-04-26,1809370.76638491,23751902.294379,Liquidada
85908,77620,01-04-26,3601954.89966,8086021.1949000005,Activa
11354,58789,31-03-26,202665.552832,2486955.5879,En gestion
41345,97543,11-04-26,6310850.800240001,11330871.008000001,Activa
20643,98354,07-04-26,2413585.27302,32720869.05472,En gestion
83908,36195,01-04-26,2509327.87596224,33163643.186651997,En gestion
87852,68881,11-04-26,13735662.55092972,178049315.24886847,En gestion
33915,10167,03-04-26,4246364.162219999,51870619.243999995,En gestion
46196,66445,07-04-26,6091163.717470821,81460774.4736922,Activa
31312,62672,11-04-26,7758639.229521443,51377409.790790506,Activa
84543,50335,10-04-26,1247135.1129290678,16442514.791966397,Liquidada
18298,29996,08-04-26,769064.5548260097,6943282.605656841,En gestion
30920,96121,05-04-26,2473139.3688600003,26821760.525000002,En gestion
87109,75209,06-04-26,2954759.1682661083,32775583.993542805,Activa
39330,54750,01-04-26,1754219.3062074145,22367085.393111218,En gestion
29672,70578,03-04-26,4230073.8058646,50114113.785840005,En gestion
75731,48941,04-04-26,2155896.989066,5905359.705700001,Liquidada
60448,55499,31-03-26,17946103.988890007,224936246.02672803,Liquidada
79188,82014,05-04-26,2897743.90503,24699846.537,Activa
67845,85975,07-04-26,2353064.2852953197,26237104.903855383,Liquidada
52519,91698,06-04-26,14712308.556906,172362856.7856,Activa
39207,58087,31-03-26,3542906.5841721697,43237428.063556865,En gestion
50963,45702,03-04-26,5368467.858099999,71614739.86199999,Activa
78235,76518,09-04-26,2551529.8562000003,15626233.143,En gestion
35159,64086,02-04-26,3080192.16758,11092623.366,Activa
32742,15211,01-04-26,6087747.69785,44230996.485,Activa
95235,31024,10-04-26,312261.30350834003,1642413.3526251002,Liquidada
97524,61159,07-04-26,9243237.71405,97086450.255,En gestion
58557,48953,11-04-26,5147373.029101,65071468.01430001,En gestion
94062,40373,07-04-26,3376977.164801638,35006529.24949357,Liquidada
34078,75500,31-03-26,4749955.647190085,55165963.45785126,Activa
39401,75993,07-04-26,714016.2923122532,2777758.81155745,Liquidada
57918,38606,01-04-26,2757197.545,36155443.25,Activa
55551,50189,06-04-26,7298933.634831,65888066.907000005,Liquidada
18729,99266,01-04-26,658833.14458692,4151340.674424,Liquidada
12869,51782,04-04-26,6874503.01755894,87253307.5133841,En gestion
44859,24869,10-04-26,371911.246738,1910377.1544,Liquidada
21745,93565,03-04-26,4376676.421123056,39865906.71730179,Activa
63491,20076,05-04-26,1528719.3919397402,16106150.729096102,Activa
66708,38771,10-04-26,1853853.31568,16996035.803999998,Liquidada
10372,32184,03-04-26,5968259.1897455165,63897041.3925311,Liquidada
70824,84460,02-04-26,4199964.719090001,53961468.768,Liquidada
15119,98637,08-04-26,5290111.633221347,34823695.96995666,En gestion
57364,83153,03-04-26,21019766.097396903,282337557.37493396,Activa
44647,85707,03-04-26,5936907.227269563,47362155.71127444,En gestion
97127,39777,31-03-26,7168845.07575126,9165646.674229082,Activa
88074,26060,31-03-26,4093695.397368,51852625.910519995,Activa
57004,80347,01-04-26,5900586.365174551,43140439.191333905,Liquidada
67024,81540,10-04-26,3077232.967831046,40250693.024802,En gestion
81162,94565,31-03-26,146802.487253413,526880.4470231,Liquidada
45775,31334,05-04-26,2661463.858612,35517505.329179995,En gestion
81282,74972,06-04-26,2502854.061296904,27768901.259476613,Liquidada
11703,51439,03-04-26,3749470.01398,47065371.745,Activa
75217,13429,04-04-26,1516955.186666,12076289.4798,En gestion
10329,13964,10-04-26,5250189.845664,58868098.92920001,Activa
36393,25563,09-04-26,1407430.4240845595,15638115.769413728,Liquidada
22364,44466,11-04-26,3768803.0246727113,39033572.044661105,Activa
66949,68864,06-04-26,1413186.80496,15315595.12,Activa
89514,61861,04-04-26,8833333.817088,79483093.04239999,Liquidada
70628,80968,05-04-26,8007910.935009,86549136.10628001,Activa
87822,33636,10-04-26,706018.601328,9371501.4288,En gestion
54197,40254,31-03-26,4520645.7543291,24125575.803968,En gestion
68300,28473,10-04-26,7286269.916973431,61653053.14581182,Liquidada
98205,37174,06-04-26,182203.0031170203,1760415.4543758,Liquidada
16670,40654,08-04-26,1836072.81693,4173600.6356,Liquidada
36024,90590,10-04-26,2042179.4103051,19893169.476189997,Liquidada
20451,26293,04-04-26,3570475.94732467,29981214.722316,En gestion
26903,63994,02-04-26,1137298.743515,624829.189428,Liquidada
81863,46939,09-04-26,123986.940146,466060.69229999994,En gestion
93626,46437,10-04-26,670498.999333,3990096.0504999994,Liquidada
58898,12907,31-03-26,269306.65512,3164848.8767999997,Liquidada
56522,46186,06-04-26,19111580.660667498,152821149.9705,Liquidada
41176,88993,11-04-26,663772.80296,7742047.544399999,Activa
99569,49170,01-04-26,3210213.698023767,25923901.09822632,Liquidada
90005,40953,08-04-26,7069721.2652176,94787263.93661,Liquidada
34113,65517,01-04-26,11708628.16882,112999252.496,En gestion
28670,96354,31-03-26,7240167.59080768,38235016.178866,Activa
50588,53826,11-04-26,1779445.923975851,18499190.296410657,En gestion
67252,58595,02-04-26,2131691.045832,8560383.1225,Activa
54802,30575,03-04-26,1079156.5717127998,12567637.375691999,En gestion
34130,46362,02-04-26,18772.83715885,213272.1396217,Activa
63730,14647,03-04-26,2622384.5724776005,20961864.454760004,Liquidada
77104,74174,10-04-26,255831.726985773,2687806.782947,Liquidada
38176,40862,11-04-26,797044.005,8630949.225,Liquidada
32187,14291,08-04-26,7443127.29268552,93681358.155392,En gestion
68464,20173,06-04-26,138702.432712684,1135494.0755964,En gestion
65625,98547,05-04-26,125766.90449799033,1189328.1176288128,En gestion
39128,23385,05-04-26,152519.71544,1633391.9315999998,En gestion
77976,60260,06-04-26,159960.70525,1545217.275,En gestion
51635,91805,04-04-26,17867484.967260566,201760959.4001584,Activa
63756,27128,02-04-26,1345076.1549178408,16006846.1122125,En gestion
37213,32441,09-04-26,207007.13722,1101116.094,Liquidada
33884,24926,02-04-26,1603983.2480296998,15784303.363400001,Liquidada
23959,55924,11-04-26,3772710.110163,47883637.7767,Liquidada
99994,32920,31-03-26,3426593.4393700967,36090868.09983118,En gestion
20321,61603,09-04-26,2336239.3608467504,29076400.89025525,Activa
21429,94830,01-04-26,2208585.3817000003,7011382.18,Liquidada
71986,47376,03-04-26,3803905.10024,29349983.740000002,Activa
26039,47623,03-04-26,6854454.55586,53174271.146,Activa
68993,84847,06-04-26,3462695.8229400003,47125580.372,Liquidada
10069,10553,10-04-26,12251271.746685334,90036905.766384,En gestion
25316,20628,11-04-26,298566.098626,3012460.108,Liquidada
26223,21532,02-04-26,4349867.89613,21865027.44195,Activa
91473,17603,01-04-26,1254093.981858,13088194.786799997,En gestion
25388,54988,07-04-26,348317.30881,3149619.6288,Liquidada
76946,83803,07-04-26,4610558.7549099205,38825757.9736488,En gestion
57787,41611,10-04-26,2687417.1454664,25042633.98648,Activa
17360,25595,07-04-26,33633.3591589343,276937.73326115997,En gestion
70807,64862,31-03-26,4176497.7066763937,25477329.929120436,Liquidada
31898,39330,09-04-26,6752675.574565,72437792.56872,En gestion
19158,35534,03-04-26,14491585.360688807,198099973.19318637,Liquidada
30909,44807,01-04-26,3780223.02728,14763001.1592,En gestion
29788,97425,08-04-26,14573248.77904,174071576.96,Liquidada
78037,57755,05-04-26,7559823.305587,92645029.29439999,Liquidada
36824,50678,03-04-26,97035.061779,1056167.6354,Activa
39766,29268,02-04-26,1831305.5530548224,17022421.151100103,En gestion
79590,27871,04-04-26,8125114.556282281,62015854.74423421,Activa
39266,62939,06-04-26,710944.5570399999,8980435.908,En gestion
99588,41074,06-04-26,7909117.357040001,104329773.02400002,Activa
76476,96144,11-04-26,36121637.545996174,275672607.5544317,Liquidada
61434,26171,31-03-26,2611149.4726561178,29893193.537219096,Activa
28847,17417,11-04-26,1187916.908260248,10091704.6306608,Liquidada
11212,33684,08-04-26,408542.9483759545,1972352.743969664,Liquidada
60697,74430,03-04-26,1229138.99148503,15636736.0189083,Activa
81922,74560,10-04-26,6235673.863767801,84096651.056517,Liquidada
46541,77112,06-04-26,3093600.5667279,6860594.91585,En gestion
38788,96316,06-04-26,15784742.784765098,212950326.17979997,En gestion
92191,30455,08-04-26,5796291.058086657,77500841.49673693,Liquidada
21379,26813,07-04-26,2556431.109536749,9054839.951775856,Liquidada
40504,22738,06-04-26,17589159.732272,30363722.974000003,Liquidada
60035,16210,07-04-26,3692213.91083715,41145879.912557244,En gestion
10740,93158,07-04-26,1889511.160322352,21012056.6095759,Liquidada
23168,73868,04-04-26,10379878.87367,110090541.96599999,Liquidada
19506,86802,06-04-26,192831.53519982,1373041.2821072,Liquidada
53581,99545,08-04-26,2061878.6065,24550261.45,Liquidada
60578,28043,07-04-26,14747557.74468,151695539.136,Liquidada
73713,85705,02-04-26,200521.045288,1782115.902,Liquidada
34741,80662,01-04-26,607704.2165005805,7268976.852304346,Liquidada
70501,37303,04-04-26,3509873.028110822,38616474.67808384,En gestion
79893,22378,03-04-26,21424.478800487,162332.24374560002,Activa
77211,81303,04-04-26,7054628.920445847,94300505.8813333,Activa
81327,93952,07-04-26,746499.4451874665,5873920.45642591,En gestion
60575,98787,10-04-26,2799393.53299,15379723.693000002,Activa
43996,42372,01-04-26,409903.5629694609,5545435.77241917,Liquidada
82228,72415,03-04-26,450852.0453082266,5265894.089137677,Liquidada
47790,29094,02-04-26,12747029.8331164,108889547.89219,En gestion
69301,53242,08-04-26,786761.255884,8315929.445599999,Activa
12495,56501,05-04-26,47903557.2909,170927606.07,En gestion
59857,11147,07-04-26,376657.104076202,3872701.3472777996,En gestion
58818,37927,03-04-26,1777944.027701,20255058.5371,Liquidada
69983,46331,08-04-26,4051606.532196,46915788.42496,En gestion
94212,67470,10-04-26,260645.350856,1807969.0068,Activa
97834,95265,06-04-26,7511679.318990232,82087487.8091107,Liquidada
69255,56539,04-04-26,1930205.47075,24462413.35,Activa
25797,78624,06-04-26,18398715.49511,221228209.74699998,En gestion
91051,87861,07-04-26,6240494.656432955,71884988.33188803,Activa
54675,68705,01-04-26,5219921.974590999,69739709.618865,En gestion
53832,95449,02-04-26,1614095.28504,2458747.2980000004,Liquidada
47088,55864,06-04-26,977804.8371257224,7744988.79376092,Activa
38846,78799,06-04-26,5117441.514789999,62691235.591,Liquidada
14889,13227,08-04-26,7515190.997983163,98217730.0072384,En gestion
68039,66510,11-04-26,778455.5918414455,9785603.251735192,En gestion
70540,23085,04-04-26,13790987.3418925,52813049.41475,Liquidada
35065,72331,06-04-26,2444528.14594,17752638.072,En gestion
13528,13253,06-04-26,632350.916108666,5167698.1199424,Activa
22477,36257,10-04-26,410490.8708397864,3574866.0799968,Activa
59516,27973,31-03-26,27572496.954593997,342724394.41919994,En gestion
94696,47542,06-04-26,17099204.6600512,29105029.200767998,En gestion
69441,73148,31-03-26,3570204.76321684,47131784.27412601,En gestion
37426,92376,11-04-26,4408195.938769603,54239938.189720675,En gestion
25446,62465,07-04-26,2014228.463077,23705488.794,Activa
82342,18333,01-04-26,2206953.7919348003,23867614.079022,Activa
62336,63957,09-04-26,1641375.5525646056,15744071.428668305,Activa
29862,15799,03-04-26,2578023.25341015,28750348.33582,Liquidada
60511,75843,10-04-26,7718716.723471,64550330.152065,En gestion
47413,82655,09-04-26,21252616.603990603,291255197.459859,Liquidada
35863,31483,08-04-26,11926086.5337001,37227682.55827,Liquidada
82612,57169,09-04-26,1439326.390295,15027871.96075,En gestion
50582,59817,06-04-26,3935412.12772,46086400.787999995,En gestion
59815,82110,01-04-26,704766.883398,6132787.3094999995,Liquidada
26664,77154,10-04-26,1348505.6382,16763396.94,Activa
45135,30730,07-04-26,63007.0631,801270.016,En gestion
52922,80750,02-04-26,9750349.353936,127187388.96900001,Activa
57171,40314,09-04-26,10837200.00888,126371116.85,Liquidada
63310,21436,31-03-26,465013.415237278,4891210.9117794,Activa
30108,93573,07-04-26,2430153.5536168083,30572749.436232463,En gestion
33395,16666,01-04-26,7889355.155968001,107685984.5828,Activa
60749,44239,03-04-26,972421.9038141,13418680.962348001,En gestion
57662,86492,04-04-26,6295178.59986618,44279646.070070796,En gestion
51885,52983,09-04-26,281646.00742164964,3443271.7719712798,En gestion
12773,52737,31-03-26,26571316.063386,218158663.2449,Liquidada
65748,37299,09-04-26,12072104.30482048,155018995.91808,Liquidada
26856,78030,08-04-26,478046.3606,4351257.918,Activa
36904,98325,09-04-26,5001796.0899930205,45948052.41127317,En gestion
49984,39629,03-04-26,568357.07708641,7572637.696855,Activa
68167,62635,05-04-26,10792564.952893265,146622355.08187434,Liquidada
35439,10977,09-04-26,17108499.742535,210021626.09175003,Liquidada
46029,89086,10-04-26,6450472.446651902,81980295.0384676,Activa
50161,85296,11-04-26,1111987.240409661,4625250.218190352,Activa
56767,76345,11-04-26,1652381.24927731,22667375.096275,Liquidada
44456,75843,31-03-26,7718716.723471,64550330.152065,Liquidada
83988,32444,07-04-26,1660448.1443875183,7397290.105050605,Activa
56599,30515,11-04-26,5779837.8458108,75370642.204716,En gestion
58359,31597,04-04-26,4968704.116837593,45556106.11776822,Liquidada
38051,33224,31-03-26,4119739.250695124,53597952.738900386,Activa
68859,17462,08-04-26,1948016.329678656,24994685.9864476,Liquidada
86429,10885,10-04-26,20841.875552,214193.63327999998,En gestion
18552,16639,03-04-26,9136598.1542355,116759561.48779999,Liquidada
96780,34264,09-04-26,5314450.718466001,70699664.85520001,En gestion
28599,19794,06-04-26,1424156.918203179,8951326.82464185,Liquidada
23072,39949,06-04-26,1996079.1353988291,20051906.778586328,Activa
96482,65558,01-04-26,8298366.168380305,52962203.612041906,Liquidada
16052,66953,09-04-26,7690115.484589069,66893049.736169994,En gestion
18912,32838,31-03-26,4821550.878341169,64123039.85403208,En gestion
48354,41529,05-04-26,630657.69010897,5104768.5257375,Activa
31514,71260,09-04-26,6916916.504466526,68673774.71643075,Liquidada
24480,29191,08-04-26,4529826.054261476,48231203.4111828,Liquidada
73642,11051,01-04-26,3412418.1408092,37051787.929992,En gestion
49175,13522,03-04-26,6640966.511046365,84096247.2548238,Liquidada
37193,95836,10-04-26,911167.33218,2987433.8759999997,Activa
32576,86404,05-04-26,8864505.182527,115268981.39161,Liquidada
82710,42563,04-04-26,597643.64921512,5437392.734357,En gestion
57241,52600,02-04-26,2015132.45017744,26480460.583951,En gestion
22996,10131,05-04-26,45723417.71221045,80315651.20014136,Liquidada
93534,43014,08-04-26,4015664.499508,34860075.4212,Activa
34125,22197,05-04-26,3809464.0792,50711062.32,Activa
17634,39576,02-04-26,2604137.368269373,29000958.7478985,Activa
86266,70478,10-04-26,1594502.30515,10023646.59,Activa
87967,94518,03-04-26,2282329.858718,27459627.5394,Activa
75086,41876,05-04-26,13210186.257548,175874475.9564,Liquidada
88830,95816,31-03-26,10526905.00316434,103158979.9963214,En gestion
93309,60587,09-04-26,11789639.95,127611693.00000001,En gestion
17286,48773,31-03-26,4503434.98287,44595703.527,Liquidada
90684,78609,07-04-26,1832791.91858,12769852.953,Liquidada
18285,92107,10-04-26,7744810.886299999,99715115.79499999,Activa
12022,76937,09-04-26,1494342.7716364395,8536989.725171203,En gestion
22332,64623,07-04-26,2934118.778532628,39310647.17355979,Liquidada
17892,21999,10-04-26,10681176.024217,140463023.3139,Liquidada
24106,51847,01-04-26,2524033.3266000003,30245850.995,Activa
74725,43560,11-04-26,8309347.567779999,55983987.918,Liquidada
93292,51948,08-04-26,8393451.255013604,110273529.80211699,Activa
20575,10821,04-04-26,10733987.500350771,94176560.3145312,En gestion
43924,20295,08-04-26,7549567.97201,94534485.395,Activa
63437,79738,01-04-26,15730472.71404,194265215.046,Activa
45990,83048,01-04-26,13586407.834538804,177985505.022544,En gestion
29867,84236,03-04-26,6847023.085999999,84334838.224,Liquidada
83204,86830,04-04-26,12317903.3133033,17309836.933205,Liquidada
47777,27901,01-04-26,235253.4066153575,1071709.98226533,En gestion
60974,70443,01-04-26,15733743.441484476,196826856.22347832,En gestion
61147,68086,03-04-26,2897424.090630984,15934000.9785044,Activa
59171,69324,31-03-26,143554.8328,1363981.392,En gestion
11806,34195,11-04-26,22972.662611400003,206422.38917100002,Activa
82834,60516,04-04-26,2513201.94356,3755099.2136,Liquidada
63185,36151,05-04-26,11270707.33850499,124094419.885016,En gestion
13185,61595,11-04-26,2688802.7487244,34834302.17227,Liquidada
54111,66122,03-04-26,6416680.80524228,61677618.061729,Liquidada
10290,31450,11-04-26,1186208.857910388,9257524.957840042,Activa
17088,52698,10-04-26,3579474.8115288005,36304776.922932,Liquidada
28051,69344,03-04-26,4036440.2716616,30335456.64394,En gestion
41098,98215,09-04-26,38254816.0257008,250087841.43869996,Activa
